;Unnamed: 0;Idenx original;tipo_de_accidente;responsabilidad;descripcion_del_hecho - Final;Spacy Lemma-Pos
590;590;914;auto - moto;comprometida;redgreenluevehiculo asegurado circulando alvear momento dispone girar derecha hacia lacroze produce colision moto circulaba lado derecho moto circulaba sola persona moto cae piso utilizaba ;[('redgreenluevehiculo', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('alvear', 'VERB'), ('momento', 'NOUN'), ('disponer', 'VERB'), ('girar', 'VERB'), ('derecho', 'NOUN'), ('hacia', 'ADP'), ('lacroze', 'NOUN'), ('producir', 'VERB'), ('colision', 'PROPN'), ('moto', 'PROPN'), ('circular', 'AUX'), ('lado', 'ADJ'), ('derecho', 'PROPN'), ('moto', 'PROPN'), ('circular', 'PROPN'), ('solo', 'ADJ'), ('personar', 'NOUN'), ('moto', 'PROPN'), ('caer', 'VERB'), ('pisar', 'NOUN'), ('utilizar', 'AUX')]
591;591;915;auto - moto;comprometida;mecanica hecho segun version asegurado venia circulando sarmiento plaza italia carril izquierdo venia nadie cambiarme carril derecho alli hago maniobra repente moto alta velocidad colisiona parte trasera derecha vehiculo manillar izquierdo cae moto junto quedando suelo llega b mas tarde llega same trasladan hospital rivadavia acerco hospital propios medios quedo atienden guardia sigo contacto telefonicamente informa dieron alta hizo denuncia art ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('venia', 'PROPN'), ('circular', 'VERB'), ('sarmentar', 'PROPN'), ('plaza', 'PROPN'), ('italia', 'PROPN'), ('carril', 'PROPN'), ('izquierdo', 'ADJ'), ('venia', 'PROPN'), ('nadie', 'PROPN'), ('cambiarme', 'VERB'), ('carril', 'NOUN'), ('derecho', 'ADJ'), ('alli', 'PROPN'), ('hacer', 'PROPN'), ('maniobrar', 'NOUN'), ('repente', 'ADJ'), ('moto', 'PROPN'), ('alto', 'ADJ'), ('velocidad', 'NOUN'), ('colisionar', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('derecho', 'ADJ'), ('vehicular', 'NOUN'), ('manillar', 'ADJ'), ('izquierdo', 'ADJ'), ('caer', 'VERB'), ('moto', 'NOUN'), ('juntar', 'ADJ'), ('quedar', 'VERB'), ('soler', 'NOUN'), ('llegar', 'VERB'), ('b', 'PROPN'), ('mas', 'PROPN'), ('tardar', 'ADV'), ('llegar', 'VERB'), ('same', 'ADV'), ('trasladar', 'AUX'), ('hospital', 'PROPN'), ('rivadavia', 'PROPN'), ('acercar', 'PROPN'), ('hospital', 'PROPN'), ('propio', 'DET'), ('medio', 'NOUN'), ('quedar', 'ADJ'), ('atender', 'AUX'), ('guardia', 'INTJ'), ('seguir', 'INTJ'), ('contactar', 'NOUN'), ('telefonicamente', 'ADV'), ('informar', 'ADJ'), ('dar', 'VERB'), ('alto', 'ADJ'), ('hacer', 'VERB'), ('denunciar', 'NOUN'), ('artículo', 'PROPN')]
592;592;918;auto - moto;comprometida;mecanica hecho segun version asegurado circulando rosella cruzando b mayo chocado parte delantera derecha lateral derecho moto moto iba sola persona menor edad segun dichos ojotas cae piso lesiones pietobillo retiro viven vuelta llevo hospital bocalandro ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('circular', 'VERB'), ('rosella', 'PROPN'), ('cruzar', 'VERB'), ('b', 'INTJ'), ('mayar', 'NOUN'), ('chocar', 'PROPN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('lateral', 'ADJ'), ('derecho', 'PROPN'), ('moto', 'PROPN'), ('moto', 'PROPN'), ('ir', 'AUX'), ('solo', 'ADJ'), ('personar', 'NOUN'), ('menor', 'ADJ'), ('edad', 'NOUN'), ('segun', 'ADJ'), ('dicho', 'ADJ'), ('ojotas', 'PROPN'), ('caer', 'VERB'), ('pisar', 'NOUN'), ('lesionar', 'NOUN'), ('pietobillo', 'ADJ'), ('retirar', 'NOUN'), ('vivir', 'AUX'), ('volver', 'NOUN'), ('llevar', 'VERB'), ('hospital', 'PROPN'), ('bocalandro', 'PROPN')]
593;593;920;auto - moto;comprometida;mecanica hecho segun version asegurado venia circulando olazabal altura activo balizas guardar vehiculo garage particular izquierda disminuyendo velocidad venia nadie giro b hacia izquierda ingresarlo cochera repente moto impactasu parte delantera parte izquierda delantera vehiculo motociclista cae suelo consulto salud encontraba bien ahi llamo emergencias pocos minutos llega trasladan hospital pirovano posteriormente segui contacto telefonico informa raspones cosieron herida consecuencia haberse caido moto encima ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('venia', 'PROPN'), ('circular', 'VERB'), ('olazabal', 'PROPN'), ('altura', 'NOUN'), ('activar', 'ADJ'), ('balizar', 'PROPN'), ('guardar', 'VERB'), ('vehicular', 'PROPN'), ('garage', 'PROPN'), ('particular', 'ADJ'), ('izquierdo', 'ADJ'), ('disminuir', 'VERB'), ('velocidad', 'NOUN'), ('venia', 'PROPN'), ('nadie', 'PROPN'), ('girar', 'PROPN'), ('b', 'PROPN'), ('hacia', 'ADP'), ('izquierdo', 'NOUN'), ('ingresarlo', 'VERB'), ('cochera', 'AUX'), ('repente', 'ADJ'), ('moto', 'PROPN'), ('impactasu', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('izquierdo', 'ADJ'), ('delantero', 'ADJ'), ('vehicular', 'NOUN'), ('motociclista', 'ADJ'), ('caer', 'VERB'), ('soler', 'NOUN'), ('consultar', 'ADJ'), ('salud', 'NOUN'), ('encontrar', 'AUX'), ('bien', 'ADV'), ('ahi', 'PROPN'), ('llamar', 'VERB'), ('emergencia', 'NOUN'), ('poco', 'DET'), ('minuto', 'NOUN'), ('llegar', 'VERB'), ('trasladar', 'AUX'), ('hospital', 'PROPN'), ('pirovano', 'ADJ'), ('posteriormente', 'ADV'), ('segui', 'VERB'), ('contactar', 'NOUN'), ('telefonico', 'ADJ'), ('informar', 'VERB'), ('raspones', 'PROPN'), ('coser', 'VERB'), ('herir', 'ADJ'), ('consecuencia', 'NOUN'), ('haberse', 'AUX'), ('caido', 'VERB'), ('moto', 'NOUN'), ('encimar', 'ADV')]
594;594;921;auto - moto;comprometida;asegurado circulando boatti colisiona parte delantera tercero moto circulaba rios lateral izquierdo provoca caida pavimento acompanante ambos manifestaron dolencias ;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('boatti', 'PROPN'), ('colisionar', 'PROPN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('3', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('rios', 'NOUN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('provocar', 'VERB'), ('caida', 'ADJ'), ('pavimentar', 'NOUN'), ('acompanante', 'ADJ'), ('ambos', 'NUM'), ('manifestar', 'VERB'), ('dolencia', 'NOUN')]
595;595;923;auto - moto;comprometida;aseg detenido semaforo melianluego emprende marcha inicia maniobra ingreso estacionamientoes impactacado paragolpe delantero derecho parte frontal terceroque circulaba misma ocupantesdesconoce tenian puestose caen piso;[('aseg', 'PROPN'), ('detener', 'ADJ'), ('semaforo', 'PROPN'), ('melianluego', 'PROPN'), ('emprender', 'VERB'), ('marchar', 'NOUN'), ('iniciar', 'VERB'), ('maniobrar', 'ADJ'), ('ingresar', 'ADJ'), ('estacionamientoes', 'NOUN'), ('impactacado', 'ADJ'), ('paragolpe', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('terceroque', 'PROPN'), ('circular', 'AUX'), ('mismo', 'DET'), ('ocupantesdesconoce', 'PROPN'), ('tenian', 'PROPN'), ('puestose', 'VERB'), ('caer', 'AUX'), ('pisar', 'NOUN')]
596;596;924;auto - moto;comprometida;asegurado circulaba elpidio gonzalez ingresar garage lado derecho colisiona motociclista intenta sobrepasarlo derecha costado izquierdo moto lateral delantero derecho motociclista cae suelo levanta mismo ;[('asegurar', 'ADJ'), ('circular', 'AUX'), ('elpidio', 'PROPN'), ('gonzalez', 'PROPN'), ('ingresar', 'VERB'), ('garage', 'PROPN'), ('lado', 'ADJ'), ('derecho', 'ADJ'), ('colisionar', 'PROPN'), ('motociclista', 'ADJ'), ('intentar', 'VERB'), ('sobrepasarlo', 'VERB'), ('derecho', 'NOUN'), ('costar', 'ADJ'), ('izquierdo', 'ADJ'), ('moto', 'NOUN'), ('lateral', 'ADJ'), ('delantero', 'NOUN'), ('derecho', 'PROPN'), ('motociclista', 'ADJ'), ('caer', 'VERB'), ('soler', 'NOUN'), ('levantar', 'VERB'), ('mismo', 'ADV')]
597;597;925;auto - moto;comprometida;novio haba encontraba detenido sale vena moto vi choc lado derechoel manejaba moto cay lado izquierdo moto cay arribael dijo bien dola crea solo golpelos vehculos rompieronel jueves junio llama novio dice termin operado;[('novio', 'PROPN'), ('haba', 'AUX'), ('encontrar', 'AUX'), ('detener', 'ADJ'), ('salir', 'VERB'), ('vena', 'PROPN'), ('moto', 'PROPN'), ('ver', 'PROPN'), ('choc', 'PROPN'), ('lado', 'PROPN'), ('derechoel', 'PROPN'), ('manejar', 'AUX'), ('moto', 'NOUN'), ('cay', 'NOUN'), ('lado', 'ADJ'), ('izquierdo', 'ADJ'), ('moto', 'NOUN'), ('cay', 'PROPN'), ('arribael', 'PROPN'), ('decir', 'VERB'), ('bien', 'ADV'), ('dola', 'PROPN'), ('creer', 'VERB'), ('solo', 'ADV'), ('golpelos', 'NOUN'), ('vehculos', 'ADJ'), ('rompieronel', 'PROPN'), ('jueves', 'INTJ'), ('junio', 'INTJ'), ('llamar', 'VERB'), ('novio', 'PROPN'), ('decir', 'VERB'), ('termin', 'PROPN'), ('operar', 'ADJ')]
598;598;926;auto - moto;comprometida;circulando real girar izquierda alem colisionado parte delantera moto circulaba luces misma contrario moto circulaba persona cae calzada ;[('circular', 'VERB'), ('real', 'ADJ'), ('girar', 'VERB'), ('izquierdo', 'PROPN'), ('alem', 'PROPN'), ('colisionar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('luz', 'NOUN'), ('mismo', 'DET'), ('contrario', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('personar', 'NOUN'), ('caer', 'VERB'), ('calzar', 'ADJ')]
599;599;927;auto - moto;concurrente;vehiculo asegurado circulando crisologo larralde llegar cruce indios asegurado impactado lateral delantero izquierdo luego recibe segundo lateral izquierdo mas atras misma moto producto moto circulaba ultima mencionada alta velocidad ve asegurado llega frenar moto circulaban personas queda atrapado moto siendo aplastado quedando inconsciente sangrado pega parabrisas vehiculo asegurado quemadura cano escape acompanante sale despedida cae asfalto ;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'VERB'), ('crisologo', 'NOUN'), ('larralde', 'ADJ'), ('llegar', 'VERB'), ('cruzar', 'NUM'), ('indio', 'NOUN'), ('asegurar', 'ADJ'), ('impactar', 'ADJ'), ('lateral', 'ADJ'), ('delantero', 'NOUN'), ('izquierdo', 'ADJ'), ('luego', 'ADV'), ('recibir', 'VERB'), ('segundar', 'ADJ'), ('lateral', 'NOUN'), ('izquierdo', 'ADJ'), ('mas', 'ADV'), ('atras', 'NOUN'), ('mismo', 'DET'), ('moto', 'NOUN'), ('producto', 'ADJ'), ('moto', 'PROPN'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('mencionar', 'ADJ'), ('alto', 'ADJ'), ('velocidad', 'NOUN'), ('ver', 'VERB'), ('asegurar', 'ADJ'), ('llegar', 'VERB'), ('frenar', 'VERB'), ('moto', 'PROPN'), ('circular', 'AUX'), ('personar', 'NOUN'), ('quedo', 'VERB'), ('atrapar', 'ADJ'), ('moto', 'NOUN'), ('ser', 'AUX'), ('aplastar', 'VERB'), ('quedar', 'VERB'), ('inconsciente', 'ADJ'), ('sangrar', 'ADJ'), ('pegar', 'VERB'), ('parabrisas', 'NOUN'), ('vehicular', 'ADJ'), ('asegurar', 'ADJ'), ('quemadura', 'PROPN'), ('cano', 'PROPN'), ('escapar', 'PROPN'), ('acompanante', 'ADJ'), ('salir', 'VERB'), ('despedir', 'ADJ'), ('caer', 'VERB'), ('asfaltar', 'NOUN')]
600;600;928;auto - moto;comprometida;parado semaforo novak arranco semaforo moto izquierda quiere esquivar auto viene carril trato esquivarlo choco parte delantera derecha caen moto venian ;[('parar', 'PROPN'), ('semaforo', 'PROPN'), ('novak', 'PROPN'), ('arrancar', 'PROPN'), ('semaforo', 'PROPN'), ('moto', 'PROPN'), ('izquierdo', 'ADJ'), ('querer', 'VERB'), ('esquivar', 'PROPN'), ('auto', 'PROPN'), ('venir', 'VERB'), ('carril', 'NOUN'), ('tratar', 'VERB'), ('esquivarlo', 'VERB'), ('chocar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('caer', 'AUX'), ('moto', 'PROPN'), ('venian', 'AUX')]
601;601;930;auto - moto;comprometida;aseg circulando dentro estacionamiento shopping poca velocidad quiere girar izqueirda tercero moto circulaba detras gran velocidad dentro estacionamiento embiste lateral izquierdo aseg ingrantes cae pavimento ;[('aseg', 'PROPN'), ('circular', 'VERB'), ('dentro', 'ADV'), ('estacionamiento', 'NOUN'), ('shopping', 'ADJ'), ('poco', 'DET'), ('velocidad', 'NOUN'), ('querer', 'VERB'), ('girar', 'VERB'), ('izqueirda', 'INTJ'), ('3', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('detras', 'NOUN'), ('gran', 'ADJ'), ('velocidad', 'NOUN'), ('dentro', 'ADV'), ('estacionamiento', 'NOUN'), ('embestir', 'NOUN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('aseg', 'PROPN'), ('ingrantes', 'ADJ'), ('caer', 'VERB'), ('pavimentar', 'NOUN')]
602;602;931;auto - moto;comprometida;vhl aseg maniobrando estaiconar dentro playa estacionamiento shopping calchalqui colisionado moto maniobraba dentro mismoe stacionamiento tercero choca parte delantera derecha aseg motocicleta circulaba pasajero tenia registro seguro ;[('vhl', 'PROPN'), ('aseg', 'NOUN'), ('maniobrar', 'AUX'), ('estaiconar', 'VERB'), ('dentro', 'ADV'), ('playa', 'VERB'), ('estacionamiento', 'NOUN'), ('shopping', 'ADJ'), ('calchalqui', 'PROPN'), ('colisionar', 'ADJ'), ('moto', 'NOUN'), ('maniobrar', 'AUX'), ('dentro', 'ADV'), ('mismoe', 'VERB'), ('stacionamiento', 'NOUN'), ('3', 'ADJ'), ('chocar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('aseg', 'NOUN'), ('motocicleta', 'ADJ'), ('circular', 'AUX'), ('pasajero', 'NOUN'), ('tenia', 'PROPN'), ('registrar', 'NOUN'), ('seguro', 'ADJ')]
603;603;932;auto - moto;comprometida;aseg circulaba pringles llegando interseccion ratti habia carro cartonero aseg maniobra izquierda esquivarlo choca moto circulaba direccion contraria parte delnatera izquierda l adelantera moto ocupantes recuerda tenian caen suelo tenian lesiones leves retiraron momento ;[('aseg', 'PROPN'), ('circular', 'AUX'), ('pringles', 'ADJ'), ('llegar', 'VERB'), ('interseccion', 'PROPN'), ('ratti', 'PROPN'), ('habia', 'PROPN'), ('carro', 'NOUN'), ('cartonero', 'PROPN'), ('aseg', 'PROPN'), ('maniobrar', 'PROPN'), ('izquierdo', 'ADJ'), ('esquivarlo', 'VERB'), ('chocar', 'NOUN'), ('moto', 'ADJ'), ('circular', 'AUX'), ('direccion', 'PROPN'), ('contrario', 'ADJ'), ('partir', 'NOUN'), ('delnatera', 'ADJ'), ('izquierdo', 'NOUN'), ('litro', 'CCONJ'), ('adelantera', 'ADJ'), ('moto', 'PROPN'), ('ocupante', 'ADJ'), ('recordar', 'VERB'), ('tenian', 'PROPN'), ('caer', 'PROPN'), ('soler', 'NOUN'), ('tenian', 'AUX'), ('lesionar', 'NOUN'), ('leve', 'ADJ'), ('retirar', 'VERB'), ('momento', 'NOUN')]
604;604;934;auto - moto;comprometida;mecanica hecho segun version asegurado iba circulando doblo izquierda escucho bocina percato impacte moto lateral izquierdo moto cae tambien cae llevaba ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('ir', 'VERB'), ('circular', 'VERB'), ('doblar', 'PROPN'), ('izquierdo', 'ADJ'), ('escuchar', 'PROPN'), ('bocinar', 'PROPN'), ('percatar', 'PROPN'), ('impactar', 'PROPN'), ('moto', 'PROPN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('moto', 'PROPN'), ('caer', 'VERB'), ('tambien', 'NOUN'), ('caer', 'VERB'), ('llevar', 'AUX')]
605;605;935;auto - moto;comprometida;asegurado detenido semaforo asegurado escaba embrague colisiona levemente moto adelante motociclista cae piso mootciclista dio datos retiro;[('asegurar', 'ADJ'), ('detener', 'ADJ'), ('semaforo', 'ADJ'), ('asegurar', 'ADJ'), ('escaba', 'AUX'), ('embragar', 'NOUN'), ('colisionar', 'VERB'), ('levemente', 'ADV'), ('moto', 'PROPN'), ('adelantar', 'ADV'), ('motociclista', 'ADJ'), ('caer', 'VERB'), ('pisar', 'NOUN'), ('mootciclista', 'ADJ'), ('dar', 'VERB'), ('dato', 'NOUN'), ('retirar', 'NOUN')]
606;606;936;auto - moto;discutida;mecanica hecho segun versio asegurado segurado aminorando marcha directorio interseccion san pedrito tercero moto circulando misma directorio impacta lateral derecho asegurado ocupantes moto llevaban puesto caen pavimento ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('versio', 'NOUN'), ('asegurar', 'ADJ'), ('segurado', 'ADJ'), ('aminorar', 'VERB'), ('marchar', 'NOUN'), ('directorio', 'PROPN'), ('interseccion', 'PROPN'), ('santo', 'PROPN'), ('pedrito', 'PROPN'), ('3', 'ADJ'), ('moto', 'NOUN'), ('circular', 'VERB'), ('mismo', 'DET'), ('directorio', 'NOUN'), ('impactar', 'VERB'), ('lateral', 'ADJ'), ('derecho', 'ADJ'), ('asegurar', 'ADJ'), ('ocupante', 'ADJ'), ('moto', 'PROPN'), ('llevar', 'AUX'), ('poner', 'NOUN'), ('caer', 'AUX'), ('pavimentar', 'NOUN')]
607;607;939;auto - moto;comprometida;conducia alberdi carril izquierda pongo luz giro doblar izquierda lacarra camioneta ecosport negra venia carril medio doblo hacia lacarra encerrandome logro maniobrar choque comienzo doblar choca moto coalicin sucede lado derecho afectado miembro inferi derecho presentaba lesiones hematomas ofrece trlado centro salud evaluacin niega refiere teneresiones andando datos tercero mariano ernesto carbone gilera axfr atm;[('conducia', 'NOUN'), ('alberdi', 'PROPN'), ('carril', 'PROPN'), ('izquierdo', 'ADJ'), ('poner', 'PROPN'), ('luz', 'PROPN'), ('girar', 'PROPN'), ('doblar', 'PROPN'), ('izquierdo', 'PROPN'), ('lacarra', 'PROPN'), ('camioneta', 'PROPN'), ('ecosport', 'PROPN'), ('negro', 'PROPN'), ('venia', 'PROPN'), ('carril', 'PROPN'), ('mediar', 'ADJ'), ('doblar', 'NOUN'), ('hacia', 'ADP'), ('lacarra', 'PROPN'), ('encerrandome', 'PROPN'), ('lograr', 'PROPN'), ('maniobrar', 'PROPN'), ('chocar', 'PROPN'), ('comenzar', 'PROPN'), ('doblar', 'VERB'), ('chocar', 'VERB'), ('moto', 'ADJ'), ('coalicin', 'PROPN'), ('suceder', 'VERB'), ('lado', 'VERB'), ('derecho', 'ADJ'), ('afectar', 'ADJ'), ('miembro', 'NOUN'), ('inferi', 'PROPN'), ('derecho', 'PROPN'), ('presentar', 'AUX'), ('lesionar', 'NOUN'), ('hematoma', 'PROPN'), ('ofrecer', 'VERB'), ('trlado', 'ADJ'), ('centrar', 'NOUN'), ('salud', 'PROPN'), ('evaluacin', 'PROPN'), ('negar', 'VERB'), ('referir', 'VERB'), ('teneresiones', 'NOUN'), ('andar', 'VERB'), ('dato', 'NOUN'), ('3', 'ADJ'), ('mariano', 'NOUN'), ('ernesto', 'ADJ'), ('carbonar', 'VERB'), ('gilera', 'PROPN'), ('axfr', 'VERB'), ('atmósfera', 'PROPN')]
608;608;944;auto - moto;comprometida;aseg circulando dr jose m casullo emprender marcha semaforo empezar doblar hacia izquierda continuar senora buen viaje tercero moto qeu circulaba misma sobrepasando aseg izquierda logra evitar impactar laterla izquierdo delantero aseg integrate cae pavimento presentaba raspon izquierda codo aseg traslado tercero hospital haedo;[('aseg', 'PROPN'), ('circular', 'VERB'), ('dr', 'PROPN'), ('jose', 'PROPN'), ('metro', 'PROPN'), ('casullo', 'PROPN'), ('emprender', 'VERB'), ('marchar', 'NOUN'), ('semaforo', 'AUX'), ('empezar', 'VERB'), ('doblar', 'VERB'), ('hacia', 'ADP'), ('izquierdo', 'NOUN'), ('continuar', 'VERB'), ('senora', 'NOUN'), ('bueno', 'ADJ'), ('viajar', 'NOUN'), ('3', 'ADJ'), ('moto', 'NOUN'), ('qeu', 'PROPN'), ('circular', 'AUX'), ('mismo', 'DET'), ('sobrepasar', 'VERB'), ('aseg', 'NOUN'), ('izquierdo', 'ADJ'), ('lograr', 'VERB'), ('evitar', 'VERB'), ('impactar', 'VERB'), ('laterla', 'VERB'), ('izquierdo', 'ADJ'), ('delantero', 'NOUN'), ('aseg', 'PROPN'), ('integrate', 'PROPN'), ('caer', 'VERB'), ('pavimentar', 'PROPN'), ('presentar', 'AUX'), ('raspon', 'ADJ'), ('izquierdo', 'ADJ'), ('codo', 'ADJ'), ('aseg', 'NOUN'), ('trasladar', 'ADJ'), ('3', 'ADJ'), ('hospital', 'PROPN'), ('haedo', 'PROPN')]
609;609;946;auto - moto;comprometida;asegurado detenido semaforo hipolito yrigoyen acompanante abre puerta delantera derecha embestido tercero moto circulaba misma moto cae pavimento desplazamientos;[('asegurar', 'ADJ'), ('detener', 'ADJ'), ('semaforo', 'PROPN'), ('hipolito', 'PROPN'), ('yrigoyen', 'PROPN'), ('acompanante', 'ADJ'), ('abrir', 'VERB'), ('puerta', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('embestir', 'ADJ'), ('3', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('mismo', 'DET'), ('moto', 'NOUN'), ('caer', 'VERB'), ('pavimentar', 'PROPN'), ('desplazamiento', 'NOUN')]
610;610;952;auto - moto;concurrente;asegurado circulaba posadas terminando cruzar gral arredondo colisionado lateral trasero derecho moto circulaba arredondo mootciclista cae suelo ;[('asegurar', 'ADJ'), ('circular', 'AUX'), ('posar', 'ADJ'), ('terminar', 'AUX'), ('cruzar', 'VERB'), ('gral', 'ADJ'), ('arredondo', 'VERB'), ('colisionar', 'ADJ'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'PROPN'), ('moto', 'PROPN'), ('circular', 'VERB'), ('arredondo', 'VERB'), ('mootciclista', 'NOUN'), ('caer', 'VERB'), ('soler', 'NOUN')]
611;611;953;auto - moto;comprometida;asegurado circulando pergamino gira hacia izquierda tomar corrales colisiona lateral trasero izquierdo tercero circulando moto primera acepto asistencia caen piso incorporan mediosd;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('pergamino', 'PROPN'), ('girar', 'PROPN'), ('hacia', 'ADP'), ('izquierdo', 'NOUN'), ('tomar', 'VERB'), ('corral', 'NOUN'), ('colisionar', 'VERB'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('circular', 'VERB'), ('moto', 'NOUN'), ('primero', 'ADJ'), ('aceptar', 'PROPN'), ('asistencia', 'NOUN'), ('caer', 'AUX'), ('pisar', 'NOUN'), ('incorporar', 'AUX'), ('mediosd', 'VERB')]
612;612;954;auto - moto;concurrente;aseg circulando barrera tren belgranoes colisionado paragolpe delantero parte frontal terceroque realiza maniobra ingreso hacia cruce viaun ocupantesin cascono cae pisose da fuga;[('aseg', 'PROPN'), ('circular', 'VERB'), ('barrera', 'PROPN'), ('tren', 'PROPN'), ('belgranoes', 'ADJ'), ('colisionar', 'ADJ'), ('paragolpe', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('terceroque', 'PROPN'), ('realizar', 'VERB'), ('maniobrar', 'NOUN'), ('ingresar', 'ADJ'), ('hacia', 'ADP'), ('cruzar', 'NOUN'), ('viaun', 'ADJ'), ('ocupantesin', 'PROPN'), ('cascono', 'PROPN'), ('caer', 'VERB'), ('pisose', 'VERB'), ('dar', 'ADP'), ('fugar', 'NOUN')]
613;613;955;auto - moto;discutida;momento cruzar ruta recibi empacto moto cruzo;[('momento', 'NOUN'), ('cruzar', 'VERB'), ('ruta', 'NOUN'), ('recibi', 'PROPN'), ('empacto', 'PROPN'), ('moto', 'NOUN'), ('cruzar', 'ADJ')]
614;614;956;auto - moto;concurrente;vehiculo asegurado circulaba santa fe centro cruzar araoz moto circulaba ultima colisiona lateral trasero derecho motociclista cae piso ;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('santo', 'PROPN'), ('fe', 'NOUN'), ('centrar', 'NOUN'), ('cruzar', 'VERB'), ('araoz', 'ADJ'), ('moto', 'NOUN'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('colisionar', 'NOUN'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('motociclista', 'ADJ'), ('caer', 'VERB'), ('pisar', 'NOUN')]
615;615;957;auto - moto;concurrente;redgreenlue lunes volvia trabajar riglos pasando directorio motociclista atropello motociclista cruzo semaforo ;[('redgreenlue', 'PROPN'), ('lunes', 'INTJ'), ('volvia', 'PROPN'), ('trabajar', 'VERB'), ('riglos', 'NOUN'), ('pasar', 'VERB'), ('directorio', 'NOUN'), ('motociclista', 'ADJ'), ('atropellar', 'NOUN'), ('motociclista', 'ADJ'), ('cruzar', 'NOUN'), ('semaforo', 'ADJ')]
