,Unnamed: 0,Idenx original,tipo_de_accidente,responsabilidad,descripcion_del_hecho - Final
678,678,1073,auto - moto,comprometida,"['iba', 'circualando', 'congreso', 'cruz', 'moto', 'vena', 'lucio', 'manzilla', 'impactando', 'parte', 'delantera', 'parte', 'trasera', 'izq', 'moto', 'motociclista', 'llevaba', 'acompanante', 'tambien', 'cayeron', 'moto', 'lesiones', 'visibles']"
679,679,1074,auto - moto,concurrente,"['circulando', 'albarinos', 'ylamoto', 'chascomus', 'esquina', 'venia', 'contramano', 'choca', 'asegurada', 'parte', 'trasera', 'derecha', 'moto', 'venian', 'caen', 'intervencion']"
680,680,1076,auto - moto,,"['asegurado', 'circulando', 'avda', 'san', 'martin', 'girar', 'argerich', 'colisionado', 'lateral', 'derecho', 'tercero', 'moto', 'persona', 'tercero', 'cae', 'piso', 'retira', 'propios', 'medios']"
681,681,1079,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'asegurado', 'maniobrando', 'doblar', 'izquierda', 'hacia', 'emilio', 'mitre', 'tercero', 'moto', 'circulando', 'emilio', 'mitre', 'da', 'vuelta', 'u', 'pensando', 'llegaba', 'frenar', 'contacto', 'vehiculo', 'asegurado', 'cae', 'piso', 'raspon', 'tercero', 'enojado', 'patea', 'auto', 'asegurado', 'lado', 'derecho', 'rompe', 'espejo']"
682,682,1081,auto - moto,comprometida,"['circulaba', 'vehculo', 'pongo', 'luz', 'giro', 'doblar', 'doblando', 'pasa', 'moto', 'choca', 'puerta', 'vehiculod']"
683,683,1082,auto - moto,comprometida,"['iba', 'circulando', 'cuenca', 'sur', 'norte', 'llegar', 'interseccion', 'rivadavia', 'avisando', 'luz', 'giro', 'hacia', 'derecha', 'intencion', 'girar', 'tomar', 'rivadavia', 'moto', 'lateral', 'derecho', 'guardabarros', 'delantero', 'lugar', 'acerco', 'personal', 'policial', 'habia', 'lesiones', 'retiro', 'datos', 'tercero', 'hector', 'chicino', 'garcia', 'motomel', 'aexq', 'libra']"
684,684,1083,auto - moto,,"['ingresando', 'porton', 'domicilio', 'hacia', 'izquierda', 'moto', 'delivery', 'toda', 'velocidad', 'luces', 'reglamentarias', 'hizo', 'imposible', 'visualizarlo', 'espejo', 'puerta', 'trasera', 'izquierda', 'vehiculo']"
685,685,1084,auto - moto,comprometida,"['redgreenlue', 'circulando', 'c', 'cintura', 'carril', 'medio', 'sale', 'moto', 'zanella', 'logstica', 'roman', 'atravesado', 'ruta', 'circuloel', 'motociclista', 'vengo', 'ruta', 'pone', 'mismo', 'carril', 'acomodandose', 'trafico', 'frenando', 'drasticamente', 'motivo', 'dejandome', 'rango', 'frenadodsa']"
686,686,1085,auto - moto,comprometida,"['iba', 'circulando', 'marques', 'aviles', 'giro', 'puesto', 'doblar', 'albarinos', 'empiezo', 'girar', 'albarinos', 'moto', 'intenta', 'sobrepasar', 'derecha', 'cordon', 'auto', 'colisiona', 'parte', 'lateral', 'auto', 'moto', 'motociclista', 'caen', 'suelo', 'cayo', 'piso', 'moto', 'propios', 'medios', 'igumente', 'ofrec', 'llamar', 'same', 'nego', 'diciendo', 'tenia', 'unico', 'dano', 'guardabarro', 'delantero', 'derecho', 'datos', 'tercero', 'agustin', 'leonel', 'unates', 'honda', 'jpe', 'atm']"
687,687,1089,auto - moto,comprometida,"['saliendo', 'estacionada', 'puerta', 'casa', 'repente', 'viene', 'moto', 'detras', 'quiso', 'pasar', 'izquierda', 'colisiona', 'lateral', 'izquierdo', 'autoacto', 'seguido', 'motociclista', 'cae', 'piso', 'detengo', 'auto', 'bajo', 'intercambiar', 'datos', 'motociclista', 'retira', 'propios', 'medios', 'intervencin', 'policial', 'medica', 'presenta', 'lesiones', 'simple', 'vista', 'datos', 'tercero', 'ojeda', 'rodrigo', 'omar', 'honda', 'xr', 'ixk', 'liderar', 'seguros']"
688,688,1090,auto - moto,comprometida,"['encontraba', 'detenida', 'balizas', 'iniciar', 'maniobra', 'estacionar', 'hacia', 'izquierda', 'quedaba', 'gran', 'espacio', 'pasen', 'vehiculos', 'mas', 'porte', 'moto', 'doblo', 'plaza', 'circulaba', 'rivadavia', 'tambien', 'dobla', 'tal', 'velocidad', 'embiste', 'vehiculo', 'encontraba', 'detenido', 'parte', 'trasera', 'lesiones', 'desplazamientos']"
689,689,1091,auto - moto,comprometida,"['manejaba', 'septiembre', 'metros', 'doblar', 'guayra', 'coloco', 'guino', 'miro', 'espejo', 'doblar', 'veo', 'moto', 'pasando', 'izquierda', 'volanteo', 'derecha', 'colisionar', 'moto', 'cayo', 'pensando', 'ibamos', 'chocar', 'auto', 'sufrio', 'ningun', 'choque', 'manejaba', 'moto', 'cayo', 'lastimo', 'rompio', 'espejos']"
690,690,1092,auto - moto,comprometida,"['asegurado', 'circulaba', 'blas', 'parera', 'disponerse', 'girar', 'derecha', 'bertole', 'colisionado', 'parte', 'lateral', 'derecha', 'tercero', 'moto', 'circulaba', 'blas', 'parera', 'intento', 'sobrepasarlo', 'derecha', 'aseg', 'coloco', 'luz', 'giro', 'persona', 'moto', 'colocado', 'cayo', 'asfalto', 'levanto', 'propios', 'medios', 'desplazamientos']"
691,691,1094,auto - moto,,"['venia', 'circulando', 'izquierda', 'avda', 'crovara', 'repenteuna', 'moto', 'venia', 'detras', 'colisiona', 'lateral', 'izquierdo', 'autoacto', 'seguido', 'detengo', 'auto', 'intercambiamos', 'datos', 'motocicilista', 'cay', 'piso', 'presenta', 'lesiones', 'simple', 'vistano', 'intervencin', 'policial', 'medica', 'tercero', 'retira', 'propios', 'med', 'datos', 'tercero', 'caprara', 'schiariti', 'arias', 'gonza', 'bajaj', 'rousser', 'aooxsb', 'atm', 'seguros']"
692,692,1095,auto - moto,comprometida,"['dia', 'jueves', 'venia', 'manejando', 'x', 'santa', 'fe', 'llegar', 'san', 'martin', 'llego', 'moto', 'q', 'venia', 'rapido', 'derecha', 'rapido', 'x', 'san', 'martin', 'hice', 'tiempo', 'frenar', 'toco', 'caen', 'asfalto', 'vi', 'q', 'hecho', 'xq', 'ambos', 'tenian', 'raspones', 'chica', 'mas', 'x', 'dudas', 'pregunte', 'podia', 'llevarlos', 'atendese', 'quier']"
693,693,1096,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'vehiculo', 'asegurado', 'circulaba', 'niceto', 'vega', 'girar', 'hacia', 'izquierda', 'tomar', 'serrano', 'colisionado', 'lateral', 'izquierdo', 'tercero', 'moto', 'persona', 'persona', 'cayo', 'asfalto', 'asistido', 'trasladado', 'hospital', 'desplazamientos']"
694,694,1097,auto - moto,,"['asegurado', 'circulando', 'venezuela', 'gira', 'derecha', 'continuar', 'colombia', 'impactado', 'lateral', 'delantero', 'derecho', 'tercero', 'moto', 'circulaba', 'misma', 'sobrepasa', 'derecha', 'moto', 'circulaban', 'personas', 'caen', 'asfalto', 'moto', 'baja', 'pone', 'violento', 'golpeando', 'puerta', 'delantera', 'izquierda', 'asegurado', 'capot']"
695,695,1099,auto - moto,,"['asegurado', 'circulando', 'bella', 'vista', 'maniobrar', 'luz', 'puesta', 'pasar', 'auto', 'izquierda', 'colisionado', 'espejo', 'izquierdo', 'moto', 'circulaba', 'detras']"
696,696,1100,auto - moto,concurrente,"['circulando', 'madariaga', 'localidad', 'almirante', 'brown', 'llegar', 'esquina', 'macedini', 'moto', 'choca', 'parte', 'delanteraoptica', 'izquierda']"
697,697,1102,auto - moto,comprometida,"['circulaba', 'bonifacio', 'girando', 'camacua', 'habia', 'moto', 'circulaba', 'atras', 'derecha', 'quera', 'pasar', 'momento', 'evitar', 'colisin', 'moto', 'fren', 'golpe', 'cayo', 'colisin', 'rompio', 'espejo', 'retrovisor', 'moto', 'suelo', 'heridosd']"
698,698,1103,auto - moto,discutida,"['aseg', 'circulando', 'mellian', 'cruzar', 'semaforo', 'crisologo', 'larralde', 'moto', 'dana', 'puerta', 'trasera', 'derecha', 'cae', 'suelo', 'asiste']"
699,699,1104,auto - moto,,"['asegurado', 'hace', 'maniobra', 'marcha', 'atras', 'puan', 'lisandro', 'torre', 'balizas', 'estacionar', 'toca', 'moto', 'detras', 'asegurado', 'sola', 'persona', 'moto', 'aviso', 'tenia', 'dolor', 'braso', 'presento', 'lugar']"
700,700,1105,auto - moto,comprometida,"['tratando', 'estacionar', 'moto', 'pasa', 'cordon', 'auto', 'choca', 'asegurado', 'espejo', 'retrovisor', 'derecho', 'moto', 'venia', 'solo', 'cae', 'piso', 'desplazamientos', 'hacia', 'vehiculo']"
701,701,1107,auto - moto,comprometida,"['asegurado', 'circulaba', 'bvrd', 'buenos', 'aires', 'baja', 'velocidad', 'lomo', 'burro', 'comienza', 'doblar', 'derecha', 'moto', 'intenta', 'pasar', 'derecha', 'choca', 'asegurado', 'punta', 'delantera', 'derecha', 'motociclista', 'cae', 'piso', 'levanto', 'propios', 'medios', 'ofrecimiento', 'llamar', 'ir', 'hospital', 'nego']"
702,702,1110,auto - moto,comprometida,"['hs', 'saque', 'auto', 'garaje', 'debiendo', 'cerrar', 'puerta', 'mismo', 'momento', 'abrir', 'puerta', 'moto', 'ocupantes', 'aparece', 'lado', 'derecho', 'impacta', 'puerta', 'moto', 'cmo', 'acto', 'reflejo', 'maniobra', 'hacia', 'izquierda', 'advertir', 'detras', 'vena', 'auto', 'embiste', 'moto']"
703,703,1111,auto - moto,,"['asegurado', 'circulando', 'arrouco', 'cruce', 'rodrguez', 'pena', 'colisiona', 'parte', 'delantera', 'lateral', 'tercero', 'moto', 'circulaba', 'ultima', 'mencionada', 'moto', 'circulaba', 'sola', 'persona', 'cae', 'asfalto']"
704,704,1112,auto - moto,,"['aseg', 'circulando', 'colectora', 'esteal', 'realizar', 'maniobra', 'giro', 'hacia', 'intersecciones', 'colisionado', 'paragolpe', 'trasero', 'izquierdo', 'parte', 'frontal', 'terceroque', 'circulaba', 'colectora', 'ocupantecon', 'cascose', 'cae', 'piso']"
705,705,1114,auto - moto,comprometida,"['estacionado', 'abri', 'puerta', 'paso', 'moto', 'choco', 'puertase', 'golpeo', 'brazo', 'dano', 'manubrio', 'moto', 'retiro', 'manejando', 'lugard']"
706,706,1115,auto - moto,comprometida,"['asegurado', 'circulando', 'chubut', 'tercero', 'circulando', 'interseccion', 'cnel', 'ellia', 'llegar', 'terminar', 'cruzar', 'interseccion', 'tercero', 'impacta', 'lateral', 'derecho', 'delantero', 'asegurado', 'cae', 'pavimento', 'puesto', 'derivado', 'desplazamientos', 'trasladado', 'hospital', 'evita', 'lanus', 'luego', 'obra', 'social', 'hija', 'maria', 'ines', 'llevando', 'caso', 'asegurado', 'shock', 'aun', 'asegurado']"
707,707,1118,auto - moto,,"['asegurado', 'circulando', 'belgrano', 'interseccin', 'almirante', 'brown', 'embestido', 'lateral', 'izquierdo', 'tercero', 'circulaba', 'mismo', 'moto', 'intenta', 'girar', 'hacia', 'derecha', 'informa', 'desplazamientos', 'informa', 'lesiones', 'informa', 'intervencion', 'policial', 'informa', 'intervencin', 'informa', 'cantidad', 'ocupantes', 'moto', 'uso', 'd']"
708,708,1119,auto - moto,comprometida,"['circulando', 'pm', 'vehculo', 'toque', 'moto', 'intencin', 'provocando', 'cada', 'misma', 'lesiones', 'slo', 'rotura', 'plastico', 'motod']"
709,709,1121,auto - moto,comprometida,"['circulando', 'uruguay', 'llegar', 'interseccion', 'plata', 'moto', 'viene', 'frena', 'desliza', 'terminando', 'golpeando', 'auto', 'parte', 'lateral', 'trasera', 'izquierda', 'tenia', 'puesto', 'ocupantes', 'presencia', 'policial', 'ambulanciafue', 'trasladadod']"
710,710,1123,auto - moto,,"['aseg', 'circulando', 'maipu', 'gira', 'derecha', 'escucha', 'ruido', 'grito', 'habia', 'moto', 'suelo', 'ningun', 'momento', 'contacto', 'vehi', 'aseg', 'moto', 'asistio', 'persona', 'solo', 'reclama', 'pantalon', 'zapatillas', 'lesionesversion', 'tercero', 'asegurado', 'cajaasegurado', 'moto', 'circulando', 'tercero', 'vehiculo', 'delante', 'asegurado', 'asegurado', 'evitar', 'colisionar', 'aplica', 'frenos', 'derrapa', 'danandose', 'lado', 'izquierdo', 'espejo', 'faro', 'giro', 'manija', 'embriague', 'faro', 'giro', 'tanquepuno', 'manillar', 'pedalin', 'embriague', 'manija', 'posterior', 'acompanante', 'aseg', 'cae', 'pavimento', 'raspa', 'lado', 'izquierdocon', 'puesto', 'participo', 'lugar', 'aseg', 'cuenta', 'acerco', 'clinica']"
711,711,1124,auto - moto,comprometida,"['zabala', 'semaforo', 'avanzamos', 'auto', 'cruzando', 'metrobus', 'doblar', 'tomar', 'cabildo', 'hacia', 'provincia', 'comenzar', 'doblar', 'hacia', 'izquierda', 'sobrepasa', 'motocicleta', 'izquierda', 'colisiona', 'espejo', 'retrovisor', 'auto', 'tambien', 'golpea', 'parte', 'rueda', 'delantera', 'izquierda', 'acto', 'seguido', 'detenemos', 'auto', 'bajar', 'ayudar', 'motocicleta', 'cay', 'metros', 'mas', 'adelante', 'aseguramos', 'moto', 'encontraba', 'bien', 'acerc', 'oficial', 'transito', 'consult', 'necesario', 'llamar', 'moto', 'manifest', 'encontraba', 'bien', 'necesario', 'intercambiamos', 'papeles', 'retir', 'manejando', 'moto']"
712,712,1125,auto - moto,comprometida,"['vehiculo', 'asegurado', 'dio', 'marcha', 'atras', 'salir', 'estacionado', 'arriba', 'verera', 'embiste', 'moto', 'pasaba', 'parte', 'trasera', 'motociclista', 'acompanante', 'caendesconoce', 'lesionesse', 'levantan', 'mediosllevaban', 'cascono']"
713,713,1126,auto - moto,comprometida,"['aseg', 'circulaba', 'saavedra', 'aproximadamente', 'pone', 'giro', 'izquierda', 'ingresar', 'cochera', 'moto', 'venia', 'rapido', 'intenta', 'pasar', 'izquierda', 'colisiona', 'levemente', 'aseg', 'espejo', 'izquierdo', 'derecha', 'moto', 'moto', 'tenia', 'solo', 'raspones', 'derecha']"
714,714,1128,auto - moto,comprometida,"['asegurado', 'estacionado', 'paso', 'izquierda', 'maniobra', 'salir', 'colisiona', 'lateral', 'derecho', 'tercero', 'moto', 'circulaba', 'misma', 'moto', 'circulaban', 'personas', 'caen', 'asfalto']"
715,715,1130,auto - moto,discutida,"['mecanica', 'hecho', 'segdan', 'version', 'asegurado', 'circulaba', 'moto', 'doctor', 'muniz', 'moto', 'venia', 'sarmiento', 'intenta', 'cruzar', 'choca', 'lateral', 'izquierdod']"
716,716,1131,auto - moto,,"['asegurado', 'ciaculaba', 'j', 'd', 'pern', 'llegar', 'interseccin', 'yatay', 'momento', 'giraba', 'hacia', 'derecha', 'moto', 'tranistaba', 'derecha', 'impacta', 'lateral', 'derecho', 'vehculo', 'asegurtado', 'moto', 'iba', 'sola', 'persona', 'cay', 'suelo']"
717,717,1135,auto - moto,comprometida,"['asegurado', 'circulando', 'alvarez', 'thomas', 'pesar', 'detenerse', 'resbala', 'colisiona', 'frente', 'moto', 'cruzaba', 'alberdi', 'desplazamientos', 'personas', 'moto', 'cayeron', 'piso', 'levantaron', 'medios', 'iontervino', 'policiad']"
718,718,1138,auto - moto,comprometida,"['asegurado', 'circulando', 'avda', 'ricardo', 'balbin', 'realiza', 'maniobra', 'ingresar', 'cochera', 'domicilio', 'colisionado', 'tercero', 'moto', 'circulaba', 'misma', 'opuesto', 'impactando', 'parte', 'delantera', 'lateral', 'delantero', 'derecho', 'asegurado', 'iba', 'solo', 'ocupante', 'sexo', 'masculino', 'puesto', 'cae', 'levanta', 'propios', 'medios', 'rengueando', 'luego', 'asistido', 'lugar', 'jefe', 'moto', 'tercero', 'quedo', 'domicilio', 'mencionado', 'casa', 'coductor', 'aseg', 'intervencion', 'policial']"
719,719,1139,auto - moto,concurrente,"['ciruclando', 'carril', 'izquierdo', 'hipolito', 'irigoyen', 'remedios', 'escalada', 'impactado', 'parte', 'derecha', 'moto', 'solo', 'ocupante', 'usaba', 'cayo', 'piso', 'trasladado', 'intervencion', 'policiald']"
720,720,1140,auto - moto,comprometida,"['iba', 'circulando', 'ruta', 'pongo', 'giro', 'girar', 'izquierda', 'guiraldes', 'semaforo', 'impacta', 'moto', 'parte', 'guardabarro', 'trasero', 'izquierdoel', 'motociclista', 'lastimo', 'derecho', 'iba', 'persona', 'lastimo', 'tobilloizquierdo', 'ambos', 'iban', 'casco']"
721,721,1141,auto - moto,,"['aseg', 'circulando', 'p', 'martinez', 'melo', 'giro', 'derecho', 'ingresar', 'estacionamiento', 'realizar', 'maniobra', 'colisionada', 'tercero', 'moto', 'quiere', 'pasar', 'asegpor', 'misma', 'mismo', 'carril', 'aseg', 'provocando', 'danos', 'aseg', 'toda', 'parte', 'lateral', 'derecha', 'ademas', 'danos', 'cristal', 'ocacionado', 'lateral', 'moto', 'habia', 'solo', 'ocupante', 'puesto', 'cayo', 'piso', 'manifesto', 'dolencia', 'alguna', 'retiro', 'lugar', 'propios', 'medios', 'misma', 'moto', 'desplazamientosno', 'intervencion', 'movil', 'policial', 'ambulanciad']"
722,722,1142,auto - moto,comprometida,"['aseg', 'circulando', 'interseccioon', 'crusa', 'moto', 'aseg', 'toca', 'rueda', 'trasera', 'caen', 'personas', 'moto', 'asiste', 'amvbulancia']"
723,723,1144,auto - moto,,"['dirija', 'cayene', 'llegar', 'esquina', 'semana', 'mayo', 'dispuse', 'doblar', 'm', 'izquierda', 'vi', 'vena', 'moto', 'personas', 'arribafrene', 'golpe', 'moto', 'coliciona', 'guardabarros', 'delanterobaje', 'rapidamente', 'vehculo', 'ofrec', 'ayudales', 'ped', 'datos', 'danico', 'llegaron', 'ndameros', 'dni', 'ambos']"
724,724,1145,auto - moto,,"['saliendo', 'frente', 'casa', 'impacte', 'motorizado', 'delivery', 'lado', 'piloto', 'auto', 'd']"
725,725,1146,auto - moto,,"['vena', 'avvergara', 'derecha', 'poniendo', 'luz', 'giro', 'hacia', 'izquierda', 'ingresar', 'paso', 'compras', 'girar', 'moto', 'vena', 'lado', 'izquierdo', 'freno', 'retir', 'conduciendo', 'moto', 'ambos', 'perfecto', 'estadod']"
726,726,1148,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulando', 'urquiza', 'momento', 'dispone', 'girar', 'derecha', 'hacia', 'sarmiento', 'colisiona', 'moto', 'circulaba', 'lado', 'derecho', 'moto', 'circulaban', 'personas', 'caen', 'piso', 'utilizaban']"
727,727,1149,auto - moto,comprometida,"['circulaba', 'caseros', 'abre', 'semaforo', 'comienzo', 'doblar', 'izquierda', 'laprida', 'inevitablemente', 'colisiono', 'moto', 'detenida', 'semaforo', 'ultima', 'parte', 'delantera', 'iz', 'quierda', 'rueda', 'delantera', 'moto', 'cae', 'piso']"
728,728,1150,auto - moto,,"['venia', 'sarmiento', 'autopista', 'illia', 'doblando', 'berro', 'adolfo', 'moto', 'harley', 'davison', 'choco', 'parte', 'trasera', 'auto', 'suerte', 'ocupantes', 'moto', 'mas', 'habian', 'caido', 'bien', 'moto', 'tenia', 'movilidad', 'datos', 'tercero', 'carlos', 'rafael', 'coletto', 'harley', 'davidson', 'aopjj', 'allianz', 'argentina', 'ciad']"
729,729,1151,auto - moto,,"['asegurado', 'circulando', 'b', 'rivadavia', 'maniobrar', 'hacia', 'barco', 'centenera', 'moto', 'sobrepasaba', 'izquierda', 'pierde', 'control', 'resbala', 'cae', 'piso', 'caida', 'moto', 'desplaza', 'impacta', 'rueda', 'delantera', 'izquierda', 'aseg', 'tercero', 'llevaba', 'puesto', 'cae', 'piso', 'levanta', 'medios']"
730,730,1152,auto - moto,,"['circulaba', 'luis', 'maria', 'campos', 'realizo', 'maniobra', 'hacia', 'izquierda', 'evitar', 'vi', 'derecha', 'momento', 'siento', 'dado', 'moto', 'venia', 'misma', 'direccion', 'colisiona', 'frente', 'misma', 'parte', 'lateral', 'delantera', 'izquierda']"
731,731,1153,auto - moto,comprometida,"['moto', 'asegurada', 'pasaba', 'colectivo', 'derecha', 'embiste', 'peaton', 'bajaba', 'colectivo', 'mts', 'parada', 'linea', 'int', 'peaton', 'cae', 'sentado', 'callese', 'levanta', 'medios', 'manifestando', 'tenia', 'izquiera', 'lesionada']"
732,732,1154,auto - moto,,"['iba', 'circulando', 'auto', 'quintana', 'merlo', 'mas', 'menos', 'distraigo', 'segundos', 'levanto', 'vista', 'querer', 'choco', 'moto', 'parte', 'atras', 'ocupantes', 'moto', 'caen', 'suelo', 'ocasionandose', 'varios', 'golpes', 'bajo', 'intercambiamos', 'datos', 'segui', 'personas', 'dijeron', 'dirigian', 'hospital', 'merlo', 'cuentad']"
733,733,1155,auto - moto,,"['aseg', 'circulando', 'cuzco', 'llegar', 'cruce', 'valdez', 'villa', 'santos', 'tesei', 'hurlingham', 'aseg', 'repente', 'aparece', 'moto', 'circulando', 'valdez', 'cruzando', 'aseg', 'aunque', 'trata', 'esquivarlo', 'embiste', 'parte', 'frontal', 'cond', 'acompanante', 'moto', 'ambas', 'caen', 'piso', 'manifiestan', 'lesiones', 'tampoco', 'aceptan', 'aseg', 'traslade', 'htalpor', 'agresivo', 'manejaba', 'moto', 'aseg', 'intercambia', 'datos', 'acompanante', 'retira', 'lugar', 'desplazamientos']"
734,734,1156,auto - moto,,"['asegurado', 'maniobra', 'neuquen', 'luz', 'giro', 'doblar', 'derecha', 'hacia', 'giordano', 'colisionado', 'parte', 'lateral', 'delantera', 'derecha', 'parte', 'lateral', 'izqueirda', 'moto', 'circulaba', 'neuquen', 'unico', 'ocupante', 'moto', 'tenia', 'cayo', 'piso', 'presentaba', 'lesiones', 'visibles', 'retiro', 'propios', 'medios', 'intervencion', 'medica', 'policiald']"
735,735,1157,auto - moto,,"['circulando', 'pena', 'llegar', 'esquina', 'mansilla', 'lado', 'derechofrenan', 'coches', 'costado', 'sale', 'moto', 'vea', 'bien', 'impacta', 'ptica', 'lateral', 'derecho', 'pesar', 'haba', 'frenado', 'marcha', 'pareja', 'sufrieron', 'lesiones', 'leves', 'tobillo', 'acompananted']"
736,736,1158,auto - moto,,"['circulaba', 'nunez', 'direccion', 'norte', 'detengo', 'camion', 'tapaba', 'vision', 'mal', 'estacionado', 'comienzo', 'avanzar', 'produce', 'siniestro', 'moto', 'circulaba', 'cuba', 'izquierda', 'centro', 'moto', 'sufre', 'golpe', 'derecha', 'd']"
