cod_accidente;descripcion_del_hecho - Final;responsabilidad
aci   ;asegurado detenido semaforo olleros acompanante abre puerta delantera derecha impacta bicicleta circulaba misma danico ocupante bicicleta tenia cayo piso presentaba lesiones visibles retiro propios medios ;comprometida
am    ;venia circulando izquierda avda crovara repenteuna moto venia detras colisiona lateral izquierdo autoacto seguido detengo auto intercambiamos datos motocicilista cay piso presenta lesiones simple vistano ;nan
am    ;dia jueves venia manejando x santa fe llegar san martin llego moto q venia rapido derecha rapido x san martin hice tiempo frenar toco caen asfalto vi q hecho xq ambos tenian raspones chica mas x dudas pregunte podia llevarlos atendese quier;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulaba niceto vega girar hacia izquierda tomar serrano colisionado lateral izquierdo tercero moto persona persona cayo asfalto asistido trasladado hospital desplazamientos;comprometida
am    ;asegurado circulando venezuela gira derecha continuar colombia impactado lateral delantero derecho tercero moto circulaba misma sobrepasa derecha moto circulaban personas caen asfalto moto baja pone violento golpeando puerta delantera izquierda asegurado capot ;nan
peatã“n;circulaba san martin interseccion fray mamerto esqui darme cuenta logro frenar impactando peaton q encontraba cuzando mismo cae piso desciendo asisto hace presente personal medico policial ser trasladado poseia lesiones visibles traslado domicilio peaton presentaba dolor izquierda secuestrado informando same ameritaba trasladao alguno mas terceros lesionados involucrados datos tercero;comprometida
am    ;asegurado circulando bella vista maniobrar luz puesta pasar auto izquierda colisionado espejo izquierdo moto circulaba detras;nan
am    ;circulando madariaga localidad almirante brown llegar esquina macedini moto choca parte delanteraoptica izquierda;concurrente
aa    ;aseguraco circulando ricchieri habia colectivo detenido costado vereda baja asfalto persona puerta trasera lleva delante lateral izquierdo cliente cae piso ;nan
am    ;circulaba bonifacio girando camacua habia moto circulaba atras derecha quera pasar momento evitar colisin moto fren golpe cayo colisin rompio espejo retrovisor moto suelo heridosd;comprometida
am    ;aseg circulando mellian cruzar semaforo crisologo larralde moto dana puerta trasera derecha cae suelo asiste;discutida
am    ;asegurado hace maniobra marcha atras puan lisandro torre balizas estacionar toca moto detras asegurado sola persona moto aviso tenia dolor braso presento lugar;nan
am    ;tratando estacionar moto pasa cordon auto choca asegurado espejo retrovisor derecho moto venia solo cae piso desplazamientos hacia vehiculo;comprometida
peatã“n;asegurado circulando avda independencia persona golpea manos lado izquierdo delantero asegurado ;nan
am    ;asegurado circulaba bvrd buenos aires baja velocidad lomo burro comienza doblar derecha moto intenta pasar derecha choca asegurado punta delantera derecha motociclista cae piso levanto propios medios ofrecimiento llamar ir hospital nego;comprometida
aci   ;circulando v vertiz llegar cruce drago ceden paso cruzar derecha aparecen bicicletas izq impactan lateral ;comprometida
aa    ;asegurado ohiggins alcanza frenar colisiona parte trasera tercero circulaba adelante acompanante asegurado mareos tercero lesionados desplazamiento ;comprometida
am    ;hs saque auto garaje debiendo cerrar puerta mismo momento abrir puerta moto ocupantes aparece lado derecho impacta puerta moto cmo acto reflejo maniobra hacia izquierda advertir detras vena auto embiste moto;comprometida
am    ;asegurado circulando arrouco cruce rodrguez pena colisiona parte delantera lateral tercero moto circulaba ultima mencionada moto circulaba sola persona cae asfalto ;nan
am    ;aseg circulando colectora esteal realizar maniobra giro hacia intersecciones colisionado paragolpe trasero izquierdo parte frontal terceroque circulaba colectora ocupantecon cascose cae piso;nan
aci   ;asegurado estacionado chacabuco descendiendo abre puerta delantera izquierda ciclista venia circulando misma impacta manurio bicicleta puerta iba solo ocupante sexo femenino puesto cae asistida momento titular tenia raspon codo manifestaba molestia hombro posterior llamo same control derivaron argerich tt mismo dia contacto novio tt dario confirmo habia salido bien tenia ninguna lesion habian dado alta desplazamientos;comprometida
am    ;estacionado abri puerta paso moto choco puertase golpeo brazo dano manubrio moto retiro manejando lugard;comprometida
am    ;asegurado circulando chubut tercero circulando interseccion cnel ellia llegar terminar cruzar interseccion tercero impacta lateral derecho delantero asegurado cae pavimento puesto derivado desplazamientos trasladado hospital evita lanus luego obra social hija maria ines llevando caso asegurado shock aun asegurado;comprometida
aa    ;tercero circulando triunvirato tercero colisiona lateral izquierda delantero lateral derecho desplazamientosd;discutida
aa    ;asegurado circulando aut panamericana colisiona tercero detenido misma autopista debido choque habia lugar impactando parte delantera parte trasera tercero tercero presentaba molestias desplazamientos;nan
am    ;asegurado circulando belgrano interseccin almirante brown embestido lateral izquierdo tercero circulaba mismo moto intenta girar hacia derecha informa desplazamientos informa lesiones informa ;nan
am    ;circulando pm vehculo toque moto intencin provocando cada misma lesiones slo rotura plastico motod;comprometida
aci   ;circulaba sb palermo iba doblar libertador doblar libertador bicicleta vena izquierda libertador mucha velocidad hizo maniobra choc parte trasera auto seria puerta trasera lado izquierdo generando danos chapa pintura;comprometida
am    ;circulando uruguay llegar interseccion plata moto viene frena desliza terminando golpeando auto parte lateral trasera izquierda tenia puesto ocupantes presencia policial ambulanciafue trasladadod;comprometida
aa    ;asegurado circulando reconquista interseccin sargento cabral tercero circulaba sargento cabral embiste lateral izquierda asegurado parte delantera vehiculo tercero sufre lesiones ;comprometida
am    ;aseg circulando maipu gira derecha escucha ruido grito habia moto suelo ningun momento contacto vehi aseg moto asistio persona solo reclama pantalon zapatillas lesionesversion tercero asegurado cajaasegurado moto circulando tercero vehiculo delante asegurado asegurado evitar colisionar aplica frenos derrapa danandose lado izquierdo espejo faro giro manija embriague faro giro tanquepuno manillar pedalin embriague manija posterior acompanante aseg cae pavimento raspa lado izquierdocon puesto participo lugar aseg cuenta acerco clinica;nan
am    ;zabala semaforo avanzamos auto cruzando metrobus doblar tomar cabildo hacia provincia comenzar doblar hacia izquierda sobrepasa motocicleta izquierda colisiona espejo retrovisor auto tambien golpea parte rueda delantera izquierda acto seguido detenemos auto bajar ayudar motocicleta cay metros mas adelante aseguramos moto encontraba bien acerc oficial transito consult necesario llamar moto manifest encontraba bien necesario intercambiamos papeles retir manejando moto;comprometida
am    ;vehiculo asegurado dio marcha atras salir estacionado arriba verera embiste moto pasaba parte trasera motociclista acompanante caendesconoce lesionesse levantan mediosllevaban cascono ;comprometida
am    ;aseg circulaba saavedra aproximadamente pone giro izquierda ingresar cochera moto venia rapido intenta pasar izquierda colisiona levemente aseg espejo izquierdo derecha moto moto tenia solo raspones derecha ;comprometida
aci   ;estacionado abro puerta delantera izquierda golpeo ciclista cae bicileta quiso llamar ambulanciase retiro propios medios andando bicicleta asegurado asistio lugar quiso recibir atencion medica datos tercero lilian lattar bicicleta d;comprometida
am    ;asegurado estacionado paso izquierda maniobra salir colisiona lateral derecho tercero moto circulaba misma moto circulaban personas caen asfalto ;comprometida
aci   ;asegurado circulaba jose ingenieros dobla izquierda choca bicicleta circulaba pedro dreyer ciclista cae piso perdida conocimiento trasladado conocido ;nan
am    ;mecanica hecho segdan version asegurado circulaba moto doctor muniz moto venia sarmiento intenta cruzar choca lateral izquierdod ;discutida
am    ;asegurado ciaculaba j d pern llegar interseccin yatay momento giraba hacia derecha moto tranistaba derecha impacta lateral derecho vehculo asegurtado moto iba sola persona cay suelo ;nan
aa    ;vehiculo asegurado circulaba rivadavia cruzar pergamino colisiona frente lateral trasero izquierdo tercero cruzaba pergamino lesiones desplazamientos;nan
peatã“n;asegurado circulando madero girar interseccion castro pierde control unidad sube vereda embiste peatones camniaban misma circulaba acompanante martin primo titular d;comprometida
peatã“n;asegurado circulaba colectora maniobra girar derecha hacia puente impacta parte delantera izquierda peaton corriendo desplazamientos peaton cae piso presenta dolor ;comprometida
am    ;asegurado circulando alvarez thomas pesar detenerse resbala colisiona frente moto cruzaba alberdi desplazamientos personas moto cayeron piso levantaron medios iontervino policiad;comprometida
aci   ;aseg circulando perete llegar cruce caba detras terminal micros aparecen bicicletas circulando contrario perete pasar embiste parte frontal derecha aseg cond bicicleta cae piso lastimandose comenzo sangrar situacion aseg consulta quiere lleve htal persona niega limpia herida sigue aseg manifiesta chico bicicleta conocido feria bien datos necesitarlos pueden conseguir desplazamientos d;comprometida
aci   ;colisin auto girando ceretti hacia pampa bicicleta detenida pampa pretende doblar izquierda tomar ceretti bicicleta impacta rueda delantera puerta llama same labra acta circunstancial same verifica ausencia danosd;comprometida
am    ;asegurado circulando avda ricardo balbin realiza maniobra ingresar cochera domicilio colisionado tercero moto circulaba misma opuesto impactando parte delantera lateral delantero derecho asegurado iba solo ocupante sexo masculino puesto cae levanta propios medios rengueando luego asistido lugar jefe moto tercero quedo domicilio mencionado casa coductor aseg ;comprometida
am    ;ciruclando carril izquierdo hipolito irigoyen remedios escalada impactado parte derecha moto solo ocupante usaba cayo piso trasladado ;concurrente
am    ;iba circulando ruta pongo giro girar izquierda guiraldes semaforo impacta moto parte guardabarro trasero izquierdoel motociclista lastimo derecho iba persona lastimo tobilloizquierdo ambos iban casco;comprometida
am    ;aseg circulando p martinez melo giro derecho ingresar estacionamiento realizar maniobra colisionada tercero moto quiere pasar asegpor misma mismo carril aseg provocando danos aseg toda parte lateral derecha ademas danos cristal ocacionado lateral moto habia solo ocupante puesto cayo piso manifesto dolencia alguna retiro lugar propios medios misma moto desplazamientosno ;nan
