cod_accidente,descripcion_del_hecho - Final,responsabilidad
AM    ,"EL VEHICULO ASEGURADO CIRCULABA POR ACEVEDO Y AL CRUZAR LA INTERSECCION CON ACONCAGUA COLISIONA CON SU PARTE DELANTERA DERECHA CON UNA MOTO QUE CIRCULABA POR ACONCAGUA. EL MOTOCICLISTA LLEVABA CASCO, CAE AL PISO, SE LEVANTA SOLO, TENIA RASPONES Y GOLPES, NO INTERVIENE POLICIA NI AMBULANCIA, LA CONDUCTORA DEL VH ASEGURADO SE RETIRA DEL LUGAR PORQUE EL TERCERO SE PONE VIOLENTO.-
",COMPROMETIDA
PEATON,"VH ASEGURADO SALIENDO DE ESTACIONAMIENTO DE OBRA SOCIAL(DOMICILIO LABORAL DEL ASEG), AL TOMAR SARMIENTO OBSERVO QUE UN PEATON VENIA CORRIENDO DEL LADO CONTRARIO DE LA CALLE POR LO CUAL FRENO TOTALEMTEN, LA PERSONA NO LOGRAR PARAR Y SE APOYA EN MI CAPOT Y LUEGO CAE AL SUELO.  LA ASEGURADA INGRESO A EL TERCERO A LA CLINICA DONDE LE REALIZAN PLACAS DONDE CONSTATAN QUE NO HAY LESIONES OSEAS. ASEG INFORMA QUE TIENE CAMARA DE LA OBRA SOCIAL CON GRABACIN DADO QUE TRABAJA ALL. NO INTERVIENE POLICIA. TESTIGO: BEORDI AXEL DENI: 32111271 CEL: 15-5967-0342",CONCURRENTE
ACI   ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurada circulando por Payzandu al cruzar a Atacama venia una bicicleta por mi izqueirda que no la veo porque venia un auto no me permite ver y esta me embiste en el lateral izquierdo delantero, en la bicicleta iba sola persona, no tenia casco, se cae al suelo. No se levanta por que se golpeo la cabeza estaba conciente. Un testigo llama a la ambulacia y los trasladaron al hospital de Haedo, intervino la policia.",COMPROMETIDA
PEATON,"ASEGURADO CIRCULANDO POR LA ROTONDA DE LOMAS LE PISO EL PIE A UNA PEATON LA CUAL CAE AL PISO. SIN INTERVENCION POLCIAL NI DE AMBULANCIA",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Vehiculo asegurado circulaba por Av. Cordoba, gira para tomar calle Medrano, cuando es impactado en su parte trasera izquierda por una moto que circulaba sobre la primera. Sin desplazamientos. Un ocupante circulaba con casco, se cayo al piso. Sin intervencion medica. Intervino un oficial pero no labraron acta. Se retiro por sus medios en la moto
 MECANICA DEL HECHO SEGUN VERSION TERCERO: Denuncia 0 Circulando por el primer carril de mano izquierda de Av. Cordoba, al llegar a la interseccion con la calle Medrano el auto patente DCQ003 gira imprevistamente a la izquierda invadiendo mi carril. No tuve tiempo de frenar por lo que impacto en el vertice trasero izquierdo del vehiculo, ya a baja velocidad, provocando mi caida sobre el pavimento y danos mecanicos y estetico a la moto.
d",COMPROMETIDA
PEATON,"EL VEHICULO ASEGURADO SE ENCONTRABA MANIOBRANDO MARCHA ATRAS SOBRE CALLE SARMIENTO, SE LE TRABA EL ACELERADOR, SUBE AL CORDON Y COLISIONA CON UN DOMICILIO EN EL CUAL HABIA PERSONAS SENTADAS EN LA VEREDA COLISIONANDO LEVEMENTE A DOS DE ELLAS. UN FAMILIAR LOS TRASLADA AL CENTRO OESTE, LA SEnORA TENIA LESION EN UNA RODILLA Y SU HIJO EN UN TOBILLO.-NO INTERVINO POLICIA NI AMBULANCIA.-
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulaba por la calle Mercedes, cuando quiero doblar a la izquierda para tomar calle Simbro, toco con mi espejo izquierdo a una moto que circulaba por la misma y tambien doblo. Debido al hecho, el conductor de la moto cae al suelo junto a su acompanante, ambos se levantaron por sus propios medios, se quejaban de dolores, me piden los datos  y luego nos fuimos. No intervino policia ni ambulancia.
d AMPLIACION: 0 Hablo con la asegurada me informa que circulaba por la calle Mercedes y al girar en Simbro una moto que circulaba por la misma calle misma direccion intenta sobrepasarla por el lateral y la embiste. Tanto el motociclista como su acompanante cayeron, se levantaron y se retiraron sin dejar mas datos que los que paso en la denuncia. 
 No sabe si tenian seguro y no tiene datos de la moto.
d",COMPROMETIDA
AM    ,"MECANICA DEL HECHO S/ VS ASEGURADO: 0 Vehiculo asegurado. Circulando sobre calle mar del plata en interseccion con calle 25 De Mayo es colisionado por un tercero (moto)la cual circulaba por calle 25 De Mayo en todo lateral izquierdo y parabrisas ocasionado con la parte delantera de la moto, en la cual habia dos ocupantes, no  llevaban casco puestos, uno de ellos en la mano cayeron al piso ambos, el conductor manifesto dolencia en el hombro, ingle, corte en la cabeza, acompanante no manifesto dolencia alguna, intervino ambulancia de SAME y lo traslado a la clinica Santa Maria. 
Sin desplazamientos.
Intervino movil policial,  hubo detencion de vehiculo, se le realiza en la comisaria nro:5ta cargo por lesiones culposas al asegurado.
 Asegurado tiene dolor de hombro
 AMPLIACION:0 Hablo con el asegurado me informa que el circulaba derecho cuando estaba pasando la interseccion una motocicleta que circulaba por la misma calle direccion contraria, realiza una maniobra invadiendo su carril y lo impacta de frente. Tanto el motociclista como su acompanante cayeron, el conductor sobre el capot del asegurado pero luego se movio por sus propios medios.
En el momento intervino ambulancia que traslado al conductor de la motocicleta. Intervino policia, comisaria 5\'aa de Billinghurst, no le realizaron control de alcoholemia al asegurado. 
d El asegurado quiere reclamar en ATM.",CONCURRENTE
AM    ,"Asegurado detenido por Av. Gaona por girar es colisionado en el lateral izquierdo por una moto que circulaba por detras y se le fue encima. Sin desplazamientos. Una persona circulaba en la moto, sin casco y no cayo al piso. No intervino ambulancia ni policia.
d",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulando por calle Humberto 1, al llegar a la interseccion con calle Chacabuco disminuyo la velocidad, en ese momento se me aparece una motocicleta a gran velocidad. Clavo los frenos pero de todos modos, se produce el contacto entre lo vehiculos. El motociclista cayo al piso se levanto por sus propios medios. No hubo intervencion policial. No hubo intervencion de ambulancia. El motociclista intercambio datos y se retiro del lugar a bordo de su moto en funcionamiento.",CONCURRENTE
AA    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurado circulaba por calle el Churrinche cuando al cruzar Rep Argentina colisiona con la parte delantera y delantera izquierda a la parte lateral trasera derecha de un tercero que circulaba por Rep Argentina. Se hizo presente el SAME y policia por nervios de acompanante del vehiculo tercero, no le diagnosticaron lesiones. No hubo desplazamientos.
d AMPLIACION: 0 Hablo con la asegurada me informa que al cruzar la Av. roza a un vehiculo que estaba terminando de cruzar, que circulaba desde la izquierda. Lo impacta a la altura de la puerta trasera. En el momento intervino policia no les realizo control de alcoholemia.
 Intervino ambulancia que atendio en el lugar a la acompanante del tercero pero no traslado a nadie.
d
",CONCURRENTE
AM    ,"EL VEHICULO ASEGURADO CIRCULABA POR MATHEU CON LUZ DE GIRO PARA GIRAR A LA IZQUIERDA-ES EMBESTIDO POR UNA MOTO QUE LO PASA POR LA IZQUIERDA-A ZOCALOS Y PUERTAS IZQUIERDAS- EL MOTOCICLISTA CAE-SE LEVANTA POR SUS MEDIOS-LLEVABA CASCO-NO INTERVIENE NADIE-INTERCAMBIAN DATOS RETIRANDOSE POR SUS MEDIOS-TE ASEGURADO 03489-530635",COMPROMETIDA
PEATON,"VH ASEGURADO SE ENCONTRABA CIRCULANDO POR AVENIDA CENTRAL EL PEATON CRUZA LA AVENIDA, EN ESE MOMENTO AL ASEGURADO LE TOCAN BOCINA, SE DA VUELTA, NO LOGRA VER AL PEATON Y LO COLICIONA CON SU PARTE DELANTERA.- PRODUCTO DEL CHOQUE, EL CONDUCTOR DE LA MOTO Y LA MOTO, CAEN AL PISO.- EL PEATON CAE AL PISO.- EL PEATON PRESENTABA DOLOR EN EL BRAZO DERECHO. EL ASEGURADO SE OFRECIO A LLEVAR AL HOSPITAL Y EL PEATON SE NEG. LUEGO DE ESTO, EL PEATON SE SUBE A UN VEHCULO Y SE RETIRA DEL LUGAR.- SIN INTERVENCION DE POLICIA NI DE AMBULANCIA EN EL LUGAR.-
",COMPROMETIDA
AA    ,"ASEG CIRCULANDO SOBRE AV HIPOLITO YRIGOYEN, FRENE PERO LO IMPACTE AL TERCERO QUE FRENA POR TRANSITO SOBRE LA MISMA CON LA PARTE DELANTERA EN LA PARTE TRASERA. SIN DESPL. TERCERO REMIS CON DOS PASAJERAS. CON DOLORES, LAS LLEVA AL HOSPITAL LAVALLOL. SIN INTERVENCION DE POLICIA NI AMBULANCIA,.-",COMPROMETIDA
AA    ,"AVANZANDO EN EL SEMaFORO,LLEGANDO AL CRUCE DEL PEATN EL AUTO QUE SE ENCONTRABA ADELANTE FRENA DE GOLPE COLAPSANDO MI PARTE DELANTERA CON LA DEL OTRO VEHICULO NO HUBO OTROS 3EROS INVOLUCRADOS LA NOVIA DEL ASEGURADO SUFRIO LESIONES EN EL OJO DERECHO, CORTE ARRIBA DEL PARPADO DATOS DEL TERCERO: MARIA DE LOURDES RACIA CHEVROLET KZC501 35055036 ZURICH",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Yo frene porque llegaba a una avenida y del lado derecho una pareja que iba en moto se caen sobre el auto. No intervino ambulancia ni policia

AMPLIACION: 0 Hablo con el asegurado me informa que el estaba frenado esperando para ingresar a la Av. cuando un motociclista lo intenta sobre pasar cae sobre el lateral derecho del vehiculo asegurado. En el momento no intervino policia ni ambulancia. Tanto el motociclista como su acompanante no cayeron al piso.
El asegurado quisiera reclamar en la compania del tercero pero desconoce cual es la compania que tiene
d\sa160\sl252 Formalizo en sucursal San Miguel
d",DISCUTIDA
AM    ,"CIRCULANDO SOBRE CALLE PARDO INTENTO GIRAR HACIA LA IZQUIERDA EMBISTO A UNA MOTO QUEU VIENE POR MANO CONTRARIA SIN LUZ ,CAE SOBRE MI PARABRISAS EL CONDUTOR ,EL ACOMPAnANTE AL SUELO ,AMBOS CON CASCO PUESTO.HUBO PRESENCIA POLICIAL Y DE AMBULANCIA QUE LOS TRASLADO A UN CENTRO ASISTENCIAL.
",COMPROMETIDA
AA    ,"VENIA POR 18 HACIA 116, ANTES DE LLEGAR A 116 SE ME CRUZA UNA PERSONA, AL QUERER ESQUIVARLO VOLANTEO, REALIZO UNA MALA MANIOBRA Y Y CHOCO UN AUTO CHEVROLET CORSA QUE ESTABA ESTACIONADO EN 116 ENTRE 17 Y 18. AL CHOCAR EL AUTO, ESTE LE PEGA A UNA MOTO YAMAHA QUE ESTABA DETRaS Y ROMPE EL PARAGOLPE TRASERO,",COMPROMETIDA
AM    ,"VH ASEG. CIRCULANDO POR AUT ACCESO OESTE SENTIDO LUJAN, INGRESA A LA BAJADA DE LA AUT. DIRIGIeNDOSE HACIA GORRITI INTENTANDO INGRESAR A UN LOCAL DE COMIDA RaPIDA, AL VER QUE ESTABA LLENO DE GENTE, CONTINUA LA MARCHA SOBRE EL ACCESO A LA AUTOPISTA PARA RETOMAR LA MISMA. EN ESE MOMENTO EN EL CRUCE CON GORRITI APARECE UNA MOTO A SU DERECHA INTENTANDO CRUZAR LA AUTOPISTA, EL ASEG. INTENTA FRENAR PARA EVITAR LA COLISION PERO LA MOTO LO EMBISTE EN EL LATERAL DELANTERO DERECHO DEL VH ASEG. EN LA MOTO MANEJABA UN HOMBRE QUE SE LASTIMA EN LA PIERNA, ACOMPAnADO DE SU MUJER Y SUS DOS HIJAS MENORES TODOS SIN CASCO (DESCONOCE SI POSEEN LESIONES), LUEGO DEL IMPACTO SE CAEN AL PISO, LA MUJER AGARRA EN ESE MOMENTO A AMBAS MENORES Y SE VAN DEL LUGAR. INTERVIENE POLICIA, QUIEN SOLICITA LOS DATOS DEL COND. DE LA MOTO Y SE RETIRAN DEL LUGAR, EL HOMBRE ANDANDO EN SU MOTO Y EL PATRULLERO SIGUIENDOLO AL DOMICIO PARA CONSTATAR EL ESTADO DE SALUD DE LAS 3 PERSONAS RESTANTES. SIN DESPLAZAMIENTOS..-",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSIO  ASEGURADO: 0Estaba circulando y una moto me choco del lado derecho parte posterior
d AMPLIACION: 0 Hablo con la asegurada me informa que ellos circulaban derecho cuando una moto que circulaba por la misma calle, misma direccion los sobrepasa impactandolos en el lateral. El motociclista no llego a caer, cuando el marido de la asegurada se bajo para intercambiar datos el motociclista se dio a la fuga y solo llegaron a tomar la patente. 
En el momento no intervino ni ambulancia ni policia. 
d\sa160 Los danos en el vehiculo asegurado son unos rayones, tendrian intenciones de reclamar pero no tienen datos.
d",CONCURRENTE
AM    ,"ASEGURADO CIRCULABA POR MANO RAPIDA CNO DE CINTURA CUANDO ES COLISIONADO EN LA PARTE LATERAL TRASERA DERECHA Y ESPEJO DERECHO POR UN TERCERO (MOTO) QUE CIRCULABA POR LA MISMA. UNA PERSONA EN LA MOTO, MANTUVO EL EQUILIBRIO Y NO CAYO AL ASFALTO, NO HUBO INTERVENCION POLICIAL NI AMBULANCIA. NO HUBO DESPLAZAMIENTOS. EL TERCERO NO MANIFESTO LESIONES.
 .-",CONCURRENTE
AA    ,"EL ASEGURADO CIRCULABA SOBRE AU PANAMERICANA IMPACTA A UN TERCERO QUE CIRCULABA SOBRE LA MISMA, BAJA LA VELOCIDAD , EN LA PARTE TRASERA CON SU PARTE DELANTERA .SIN DESPLAZAMIENTOS .  DENTRO DEL TERCERO EL ACOMPAnANTE CON DOLOR DE CUELLO . AL MOMENTO DE LA LLAMADA LA AMBULANCIA SE ENCUENTRA EN EL LUGAR . NO INTERVINO POLICIA . INTERVINO AUTOPISTA DEL SOL",COMPROMETIDA
ACI   ,"EL ASEGURADO CIRCULABA SOBRE AV  ESTADOS UNIDOS, SE AGACHA PARA CAMBUAR LA RADIO  IMPACTA A UN TERCERO QUE CIRCULABA SOBRE LA MISMA . SIN DESPLAZAMIENTOS , EN LA BICICLETA UN SOLO OCUPANTE SIN CASCO . CAE AL PISO . PREENTABA DOLOR DE RODILLA . NO INTERVINO POLICIA NI AMBULANCIA , SE RETIRA POR SUS PROPIOS MEDIOS",COMPROMETIDA
PEATON,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Asegurado saliendo marcha atras de su garage colisiona con su parte trasera a un peaton que caminaba por la vereda. El asegurado luego de ayudar al peaton se retira rapidamente por problemas familiares que debia atender. El peaton luego fue trasladado por un familiar a un centro asistencial en donde aparentemente le informaron sobre lesiones en ligamentos. Al momento del siniestro, no interviene policia ni ambulancia
",COMPROMETIDA
AM    ,";\red0\green0lue0;
 IBA MANEJANDO DESPACIO PORQUE HABA MUCHO TRaNSITO Y REPENTNAMENTE SENT UN GOLPE. DETUVE EL AUTO NI BIEN PUDE Y VI QUE UNA MOTO ME HABA CHOCADO EN LA PARTE TRASERA IZQUIERDA DEL AUTO. INTERVINO POLICIA, NO AMBULANCIA. NO TENIA LESIONES, SOLO DOLOR EN EL TOBILLO, TENIA CASCO PUESTO, NO CAYO DE LA MOTO

AMPLIAMOS CON LA ASEGURADA. 
LA MISMA SE ENCONTRABA FORMALIZANDO PERSONALMENTE LA DENUNCIA EN V/ CIA. 
MANIFIESTA QUE IBA MANEJANDO DESPACIO PORQUE HABA MUCHO TRaNSITO Y REPENTNAMENTE SINTI  UN GOLPE EN LA PARTE TRASERA DEL RODADO.
DETUVO EL AUTO  NI BIEN PUDO Y VIO  QUE UNA  MOTO LA  HABA CHOCADO EN LA PARTE TRASERA IZQUIERDA. INTERVINO POLICIA, NO AMBULANCIA. NO LE HICIERON ALCOHOLEMIA. 
EL TERCERO SUFRI GOLPES VARIOS, NADA DE GRAVEDAD, DOLOR EN EL PIE DERECHO. TENIA CASCO PUESTO. 

MECANICA SEGUN TERCERO: CIRCULABA POR GRAL PAZ CUANDO UN VEHICULO QUE IBA A LA DERECHA MANIOBRA HACIA LA IZQUIERDA PARA CAMBIAR DE CARRIL IMPACTANDOLO EN EL COSTADO DERECHO. ",COMPROMETIDA
AM    ,"ME ENCONTRABA CON MI AUTO ESTACIONADO SOBRE EL CARRIL DERECHO DE LA CALLE URQUIZA CUANDO AL SALIR CIRCULANDO SOY EMBESTIDA EN LA PARTE LATERAL DERECHA POR UNA MOTO QUE CIRCULABA POR DETRAS LUEGO DE QUE eSTE INTENTARA SOBREPASARME POR LA DERECHA.CABE ACLARAR QUE EL MOTOCICLISTA NO CAY AL SUELO.MANIFEST DOLOR EN UN DEDO MEnIQUE .DESTACO QUE LE ******CONSULTe AL MOTOCICLISTA SI LLAMA AL SAME PERO eSTE SE NEG. TAMBIeN OFREC ASISTENCIA PARA QUE SE PONGA HIELO EN UN COMERCIO CERCANO PERO TAMPOCO QUISO.TITULAR DEL SEGURO DEL TERCERO : OTATI LUCAS JAVIER DATOS DEL TERCERO: TOLEDO CARLOS DANIEL MATIAS HONDA XR 150 L A002LZI 35142671 ATM
",COMPROMETIDA
ACI   ,"MECANICA DEL HECHO SEGUNO VERSION ASEGURADO: C0 irculando sobre calle Monteagudo al ingresar a Av Unidad Nacional toma contacto con un  tercero (bicicleta) la cual circulaba por Unidad Nacional, el Aseg. toma contacto con su parte delantera en la parte derecha de esta bicicleta la cual tenia un solo ocupante sin proteccion, no cayo al piso, manifesto dolencia en la rodilla, no intervino movil policial ni ambulancia, sin desplazamientos.
aseg. traslada al tercero en el vh aseg. hasta el domicilio del mismo.",COMPROMETIDA
AM    ,"CIRCULABAA VELOCIDAD CORRECTA X SANTA ELENA Y EN EL CRUCE CON ALVARADO FUI ENVESTIDO POR UNA MOTO A ALTA VELOCIDAD PROVOCANDO DANIOS SEVEROS EN MI VEHICULO LADO DERECHO, ESPEJO RETROVISOR DESPRENDIDO Y ROTO,PARAGOLPE, PUERTA ABOLLADA Y TAMBIEN EN OTRAS PARTE.

AMPLIACION

 Segun ampliamos con el asegurado, comenta que el dia 12/02/20 a las 17:30 aproximadamente circulaba por la calle Santa Elena cuando al llegar al cruce con calle Alvarado frena, como no ve a nadie, comienza a cruzar lentamente cuando es embestido por una moto que circulaba por Alvarado a gran velocidad provocando danos en el lateral derecho del vehiculo asegurado. El ocupante de la moto cae al pavimento, se levanta por sus propios medios, no tenia lesion visible por lo que  no necesito asistencia medica, no interviene la policia ni ambulancia.

Datos del Tercero; TOKAR RISSO IGNACIO FEDERICO DNI 39810474
DOMICILIO: BERNARDINO RIVADAVIA 1962 LANUS OESTE
TEL 11736422555.
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR PEDRO ECHAGUE COLISIONA DE FRENTE A UNA MOTO QUE POR DELANTE SUYO HABIA DESACELERADO PARA PASAR POR UNA LOMA DE BURRO. SIN DESPLAZAMIENTOS. DOS PERSONAS EN LA MOTO, SOLO EL ACOMPAnANTE CON CASCO, CAEN AL PISO Y SE LEVANTAN POR SUSU MEDIOS. NO INTERVINENE AMBULANCIA NI POLICIA.",COMPROMETIDA
PEATON,"ASEGURADO ESTACIONA, OLVIDA COLOCAR FRENO DE MANO, SE MUEVE HACIA ADELANTE POR UNA PENDIENTE TOCA LA PIERNA DE UN TERCERO QUE SE ENCONTRABA PARADO. SIN INTERVIENE POLICIA NI AMBULANCIA.",COMPROMETIDA
ACI   ,"VEHICULO ASEGURADO ESTACIONADO SOBRE CALLE EVA PERON CUANDO AL ABRIR PUERTA DELANTERA IZQUIERDA LO IMPACTA UN TERCERO (BICICLETA) QUE CIRCULABA POR LA MISMA. EL CICLISTA CAE AL ASFALTO, HUBO INTERVENCION POLICIAL Y AMBULANCIA. NO HUBO DESPLAZAMIENTOS. EL TERCERO FUE TRASLADADO A CENTRO MEDICO EN AMBULANCIA.",
AM    ,"EN CIRCUNSTANCIAS QUE ME HALLABA DETENIDO FRENTE A UNA ANSES, INTENTO INGRESAR LENTAMENTE AL CAUSE VEHICULAR CUANDO UNA MOTO QUE CIRCULABA DEL LADO DERECHO DE LOS VEHCULOS EN TRaNSITO COLISIONA CONTRA MI AUTOMVIL OCASIONANDO DAnOS EN LA PUERTA DELANTERA LADO CONDUCTOR Y EN EL SOCALO BAJO LA MISMA. SIN LESIONADOS EN NINGUNO DE LOS VEHCULOS INVOLUCRADOS.
",COMPROMETIDA
PEATON,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 en la entrada de Buenos Aires Lawn Tennis Club  estaba esperando  para que me tomen el auto para estacionar, cuando muevo levemente el auto uno de de los valet parking se acerca y le aprieto el pie , me bajo  y  lo asisto ya que soy medico , no observo fractura ni cortadura al palpal , los encargados informan que tiene ART (Asociart) y es asistido por la ambulancia acudir. y luego fue trasladado el centro medico Fitz Roy
 AMPLIACION: 0 hablo con el asegurado me informa que el tercero no tuvo fracturas, la lesion fue leve. me pasara los datos del tercero por whatsapp
d
",COMPROMETIDA
AM    ,"VH ASEG. CIRCULANDO SOBRE CALLE 31 EN INTERSECCION CALLE 9  TOMA CONTACTO CON UN TERCERO (MOTO ) QUE CIRCULABA POR ESTA ULTIMA  MANO IZQUIERDA CON SU PARTE DELANTERA, EN LA MOTO HABIA UN SOLO OCUPANTE CON CASCO PUESTO, CAYO ARRIBA DEL CAPOT DEL VH ASEG. Y LUEGO AL PISO, MANIFESTO DOLENCIA EN LA MUnECA Y FUE TRASLADO A UN CENTRO MEDICO POR AMBULANCIA DEL HOSPITAL.
SIN DESPLAZAMIENTOS. ASEG. TIENE DOLENCIA EN EL HOMBRO, INTERVINO MOVIL POLICIAL, VH ASEG. QUEDARA DETENIDO POR PERITAJE.
d .-",CONCURRENTE
AM    ,"AL INGRESAR AL PORTON DE ENTRADA DE MI CASA, ME CHOCA UNA MOTO EN LA PUERTA TRASERA DEL ACOMPAnANTE QUE CIRCULABA POR CALLE UNAMUNO. EN LA MOTO CIRCULABA UNA SOLA PERSONA, NO SE CAE POR IMPACTO, A LA MOTO SE LE DESPRENDE LA LUZ DELANTERA. NO INTERVIENE POLICIA NI AMBULANCIA - EL TERCERO SE RETIRA POR SUS PROPIOS MEDIOS EN LA MOTO -
",COMPROMETIDA
AM    ,"VHLO ASEGURADO DETENIDO SOBRE CALLE CONESA ESPERANDO PARA TOMAR LA AV. GASPAR CAMPOS,  DE LA MANO CONTRARIA SE DETIENE UN VHLO EL CUAL LE DA EL PASO, EL ASEGURADO INICIA EL GIRO HACIA LA IZQUIERDA, CUANDO UNA MOTO QUE VENIA CIRCULANDO SOBRE LA AVENDIA EN SENTIDO CONTRARIO A ALTA VELOCIDAD, LO EMBISTE EN LA PARTE DELANTERA. EL MOTOCICLISTA CON CASCO, CAE AL PISO, INTERVIENE POLICIA Y AMBULANCIA QUE LO TRASLADA AL HTAL LARCADE DE SAN MIGUEL CON DOLOR EN BRAZO IZUQIERDO Y PIERNA DERECHA. SIN DESPLAZAMIENTOS.-

 MECANICA SEG\'daN TERCERO
CIRCULABA POR CALLE GASPAR CAMPO IBA A VELOCIDAD NORMAL Y NO SABE SI FUE CON INTERSECCIN CORONEL CHARDONE,ITALIA O RODRIGUEZ PEnA,EL AUTO COROLLA(NO ESTA SEGURO) VENIA POR MANO DERECHA; YO VEO QUE VENA EL AUTO,REDUZCO LA VELOCIDAD,EL VEHCULO ESTABA FRENADO,SIGO LA MARCHA Y EL AUTO AVANZA PARA DOBLAR EN SENTIDO CONTRARIO POR GASPAR CAMPO,NO LO PUEDO ESQUIVAR E IMPACTO CON MIS CHACHAS DERECHAS Y PIERNA CON SU PTICA DELANTERA IZQUIERDA,PROVOCANDO QUE GOLPE CON EL CAPOT Y LA MOTO CAYO.
",COMPROMETIDA
AM    ,"VHL ASEGURADO SE ENCONTRABA CIRCULANDO POR AV CASEROS LLEGA A INTERSECCION CON ALBERTI MANIOBRA PARA GIRAR HACIA ESTA ULTIMA, ES COLISIONADO POR UN TERCERO(MOTO) QUE CIRCULABA DETRAS, LO EMBISTE EN SU LATERAL IZQUIERDO TRASERO CON SU LATERAL DERECHO. DOS PERSONAS EN LA MOTO FEMENINO Y MASCULINO, LLEVABAN CASCO. AMBAS CAEN AL PAVIMENTO. MASCULINO SE LEVANTA POR SUS PROPIOS MEDIOS . FEMENINO QUEDA EN PAVIMENTO AGUARDANDO AMBULANCIA. ES TRASLADADA EN AMBULANCIA. MASCULINO NO ES TRASLADADO. INTERVIENE POLICIA. ESQUINA CON SEMAFORO",COMPROMETIDA
