cod_accidente;descripcion_del_hecho - Final;responsabilidad
aa    ;camioneta patente aatz subida garage ingresar detiene ford fiesta patente kqnal subirme aprieto embriague pendiente considerando tan atras causando abolladura puerta trasera izquierda bajando vehiculo apreto puerta;comprometida
am    ;circulaba x puca trasladando torta movimiento vehiculo mueve distraigo acomodarla siento moto salia casa;nan
aa    ;asegurado encontraba circulando ruta tercero vena misma ruta mismo tercero vena delante asegurado frena golpe auto delante asegurado frena llega hacerlo completamente impacta parte delantera parte trasera tercero quej dolor dedo asegurado sufri golpes latigazo choque desplazamiento;comprometida
am    ;asegurado circulaba darwin girando hacia corrientes moto delante mio giro frena toco moto iba sola persona tenia cae suelo levanta ayudamos dolia derecho intervino cel;comprometida
aci   ;aseg maniobraba alvarez hacia saavedra impacta parte lateral delantera izq ro bicicleta circulaba contramano saavedra desplazamientos lesionados bicicleta intervencion policial medica retiro medios;comprometida
am    ;aseg circulando nueva llega cruce mendoza colectivo da paso asegurado pasa parte frontal izquierda tercero moto circulaba mendoza tercero utilizaba circulaba acompanantes motociclista pierde estabilidad llega caerse manifiesta dolor presencia policial traslado asegurado retira propios medios version tercero circulaba mendoza carril izquierdo cruzar interseccin nueva colectivo circulaba junto asegurao cierra hacia carril derecho detenerse derecha tercero camioneta kangoo comienza cruzar asegurado pasando interseccin toca bocina peeo tercero colisiona parte trasera costado derecho produciendo danos verificar;concurrente
am    ;redgreenlueuc mecanica hecho segun version asegurado salia estacion servicio autos camiones dejaron pasar moto venia centro vio incrusto frente d ampliacion mail ivana kaech mailtoikaechhotmailcom enviado viernes agosto sofia belen belliboni sbellibonisegemcomar asunto re stro ampliacion denuncia choque fecha estimadadtx intervino control alcoholemia ningunos implicados comisaria involucradasllame chico moto pidio cancele preferia ir clinica medios tenia dolor golpe raspon d tome datos motociclista completo braian marcelo orellana dni tel envio adjunto registro conducir foto dano vehiculodsasl mecanica hecho segun tercero denuncia encontraba circulando canada ruiz moron boulevard juan manuel rosas tercero salia estacion servicio puma retomar salcedo embisterdblquoted;comprometida
aci   ;iba manejando camioneta victor hugo doblar san blas vi iba bicicleta bicisenda doble hacia san blas toque espejo camioneta muchacho perdio control bicicleta cayo frene ayudarloestaba rengole dije queria llevase hospital velez sarsfield dijo podia seguir tome datos mios ampliacionocurrio sabado agosto manana tipo amyo dirigia x victor hugo doble izquierda san blas darme cuenta izquierdacirculaba bicisenda chico bicicleta querer toque espejo camioneta dobleel muchacho llamado federico reyes dni cayo bicicleta frene ayudarlo pregunte queria lleve hospital velez sarsfield ahi nomasle dolia dijo nole pase datos x dudas suyosyo iba solo camioneta seguro datos poliza uds deben tenerlosfs;comprometida
am    ;doble corro hacia derecha pase colectivo quiero retomar alcanzo moto vena alta velocidad provcando;comprometida
aci   ;asegurado circulando castro girar izquierda colisiona ciclista circulaba pro misma izquierda desplazamientos ciclista cayo piso levanto fracturo izquierda intervino;comprometida
am    ;vehculo asegurado circuaba remedios escalada impactado lateral derecho moto circulaba amplia desplazamientos moto ocupante tena puesto cay piso manifest lesiones int medica int polcial retir medios moto;comprometida
aa    ;asegurado circulando aristbulo valle interseccin vera embiste parte delantera derecha tercero parte lateral trasera izquierda desplazamientos acompanante pasajero vehculo tercero sufri lesiones intervino polica sl ampliacionnonefd hola siniestro aristobulo valle vera venia aristobulo llegar esquina freno paso lomo burro nadie venia dispongo cruzar momento diviso clio quiere pasar delante vera llego frenar impactandolo puerta atras viajaba senora golpecito hombro ofrecio llamar quiso tomando rumbo remis misma empresa auto ninguna lesion tampoco pareja amira baba iba conduciendo n intervino realizaron control alcoholemia senora datos quiso quedar;comprometida
peaton;vehiculo asegurado giraba izquierda tomando riosembiste peaton cruzabael peaton caese levanta medioscon dolor hombros cree derechala asegurada traslada dlio laboral llamar artte asegurada luego h;comprometida
aci   ;arranque semaforo jose maria moreno hacia norte llegar altura bicicleta circulaba mismo pegada autos estacionados doblo izquierda previo aviso darme cuenta piso freno trato girar levemente izquierza venian autos contraria senti golpe estallido parabrisas;comprometida
aa    ;frenada imprevista vehculo precede;comprometida
aci   ;asegurado circulanod sn colisiona ciclista circulaba carril desplazamientos ciclista cayo piso intervino policiad;comprometida
aa    ;choque san martin empedrado salimos semaforo paro golpe adelante;comprometida
am    ;asegurado circulaba barragan colisiona parte delantera parte lateral trasera izquierda moto circulaba parana ultima tenia ocupantes ambos tenian cayeron piso retiraron propios medios presentaban lesiones visibles intervencion medica policial;comprometida
aa    ;asegurado independencia tercero izquierda carril colisionando parte delantera izquierda va detener vuelve colisionar frente lesionados desplazamientos denuncia segun tercero circulaba carril vehiculo tercero choco parte trasera derecha provoc semitrompo vuelve chocarme lateral derecho recib atencin medica propios medios danos guardabarro trasero farol trasero tapa baul trasera puertas laterales derechas tercero fiat siena sedan fire aa modelo patente mbu cond jose jonas velasco mejia velasco dni cel asegurado pulido velasco edicson edir compania;concurrente
aci   ;redgreenlue venia circulando roca cruzando avda maipu paso favor ciclista colisiono parte delantera rueda trasera acto seguido ciclista cae piso bajo auto acerco ayudarlo informa presenta lesiones ofrezco llevarlo casa dice ciclista retira propios medios intervencin medica policial datos tercero ampliacionnone hablo asegurado comenta ciclista iba hacia norte maipu respeto semaforo circulaba hacia oeste roca habilita semaforo avanza impacta ciclista cruzoel mismo pidio disculpas acompano bicicleteria intercambiar datosdfili intervencion policial asegurado tercero ciclista habrian intercambiados datos segun dice datos mismod formalizo aca central juan pablo ciancia quiso reenviarme documental;concurrente
am    ;asegurado circulaba tacuari cruce victor bassi impacta tercero circulaba ultima lateral izquierdo parte delantera desplazamientos moto ocupantes caen piso presentaban lesiones intervino;comprometida
am    ;asegurado circulando republica cruzar interseccion avda marquez colisionado angulo delantero derecho tercero moto persona tercero retira propios medios interviene ambulanciad;comprometida
aci   ;asegurado circulaba bonifacio maniobra girar hacia martinez castro impacta parte delantera izquierda tercero bicicleta circulaba bicisenda bonifacio desplazamientos bicicleta solo ocupante cae piso poresentaba lesiones intervino retira acompanado titular hacia bicicleteria;comprometida
am    ;encontraba circulando llegar interseccion medrano giro izquierda moto lateral derecho parte delantera izquierda intervino moto cae hacia derecha golpeandose mas lesionados mas terceros datos tercero campos miguel alejandro honda liu atm;nan
am    ;circulaba hacia plata llegando pongo giro hacia izquierda comienzo girar ingresar aparece moto venia tambien m mismo clavo frenos igual moto choca paragolpe lado caen piso;comprometida
am    ;mecanica hecho segun version asegurado asegurado circulando udaondo realizar marcha atras necesitaba retomar impacta moto circulaba misma intervencion ambulanciad ampliacion hablo asegurado dice da marcha atras retomar embiste motociclista circulaba misma misma direccion motociclista cayo levanto propios medios intervino;comprometida
aa    ;detenida kant doblar pasco espero corte semaforo pasco pone cruzo camioneta emiste lateral izquierdo aseg lesionesvarios cortes realizaron puntos acompanante tambien trasladado hospital;concurrente
am    ;venia humberto primo luz giro puesta hacia izquierda doblar quintana moto sobrepasa momento doblando chocamos;comprometida
am    ;mecanica hecho segun vrsion asegurado vehiculo asegurado encontraba detenido semaforo rio janeiro moto adelante detenida maniobra colisiona levemente frente vehiculo asegurado motociclista cae piso intercambia datos vad ampliacion llamo asegurado dice detenido semaforo moto pasa derecha intentar acomodarse delante roza momento motociclista pide telefono retira luego escribe pidiendole datos seguro paso numero siniestro intervino policiadsasl informo habia mandado documentacion compania dada instrucciones pedi reenvie negod;discutida
peatã“n;aseg encontraba circulando colectora sur ruta dentro barrio parque remanso patria km exaltacion cruz aseg relata pierde visibilidad tramo pasto arboles crecidos dejaban paso mas calzada cond relata luminarias logra encontraba corriendo lugar mismo termina embistiendola parte frontal derecha aseg cond asiste llamando trasladada htal san jose luego htal pilar hacerle estudios profunidad informado estiman medioda estaran dandole alta desplazamientos;comprometida
aci   ;aseg circulando donato alvarez dobla bynnon colisiona parte delantera bici ocupante bici cae suelo trasladado;comprometida
am    ;aseg circulando henry dunant peron san fernando semaforos cruce recibe parte delantera derecha moto circulaba moto desconoce cae piso interviene traslada htal zona desconoce golpes brazo desplazamientos;comprometida
am    ;asegurado maniobraba san martin doblar izquierda hacia gilguero colisionado parte lateral trasera izquierda parte delantera moto circulaba san martin danico ocupante ultima tenia cayo piso presentaba lesiones trasladado centro medico intervencin policial moto tenia patente luces;comprometida
am    ;venia manejando santa teresa llegar cruce san francisco veo venia moto derecha llego frenar toco caen pregunto bien ambos tenan cascos pase datos personas motos bien ambos cascos solo raspon datos tercero dario hector armas zanella zb lpc rio uruguay;comprometida
